Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1<R>,2017|T2<R>,2017|T3<R>,2017|T4<R>,2017|6 Meses<R>,2017|9 Meses<R>,2017|Anual<R>,2018|T1<R>,2018|T2<R>,2018|T3<R>,2018|T4<R>,2018|6 Meses<R>,2018|9 Meses<R>,2018|Anual<R>,2019|T1<R>,2019|T2<R>,2019|T3<P>,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual
Actividades secundarias|31-33---Industrias manufactureras|331---Industrias metálicas básicas|3313---Industria básica del aluminio,3441.929,5026.95,4849.754,3018.279,4234.44,4439.544,4084.228,3399.865,4741.979,4875.136,2854.296,4070.922,4338.993,3967.819,2757.673,3838.147,3790.255,2606.137,3297.91,3462.025,3248.053,3968.403,5374.715,5090.521,3585.073,4671.559,4811.213,4504.678,4598.616,6933.05,5921.965,3890.305,5765.833,5817.877,5335.984,5326.185,7045.823,6627.57,4114.641,6186.004,6333.193,5778.555,6225.508,7266.497,6903.743,4790.224,6746.003,6798.583,6296.493,6426.827,8025.701,6423.23,4175.982,7226.264,6958.586,6262.935,5969.016,6382.607,6347.536,4047.189,6175.812,6233.053,5686.587,5718.384,6716.832,6914.983,4175.378,6217.608,6450.066,5881.394,5484.405,6982.609,6759.056,4097.054,6233.507,6408.69,5830.781,6244.155,6713.619,6773.712,4148.654,6478.887,6577.162,5970.035,6301.593,6810.611,6328.791,4627.765,6556.102,6480.332,6017.19,6998.97,5855.19,6170.679,5465.497,6427.08,6341.613,6122.584,6356.423,5225.796,6653.423,6236.071,5791.11,6078.547,6117.928,5456.404,6049.464,6581.056,5674.416,5752.934,6028.975,5940.335,5205.639,5132.831,5622.639,5541.843,5169.235,5320.37,5375.738,5409.307,5775.953,6200.215,5783.549,5592.63,5795.158,5792.256,5621.748,5228.775,5341.364,5694.978,5425.262,5397.296,5471.716,6463.584,6655.794,7137.46,7225.198,6559.689,6752.279,6870.509,6843.023,6975.206,7075.432,7565.523,6909.115,6964.554,7114.796,6765.622,7221.105,8302.36,7969.002,6993.364,7429.696,7564.522,8622.131,8710.85,8805.732,8140.436,8666.491,8712.904,8569.787,8964.298,9183.675,9361.058,9527.488,9073.987,9169.677,9259.13,9865.464,9469.404,9900.85,10372.875,9667.434,9745.239,9902.148,10410.233,11470.846,11635.221,11586.092,10940.54,11172.1,11275.598,11409.623,11216.446,12005.156,,11313.035,11543.742,
"Actividades secundarias|31-33---Industrias manufactureras|331---Industrias metálicas básicas|3314---Industrias de metales no ferrosos, excepto aluminio",64451.125,67675.132,67674.843,66869.192,66063.129,66600.367,66667.573,64401.882,65841.325,69264.031,66008.106,65121.604,66502.413,66378.836,56458.956,58398.113,59630.658,65019.673,57428.535,58162.576,59876.85,75153.556,73406.853,71845.935,79061.344,74280.205,73468.781,74866.922,69435.427,80162.608,78947.848,90433.329,74799.018,76181.961,79744.803,81980.558,85720.751,88983.91,91479.64,83850.655,85561.74,87041.215,82250.351,77139.841,80230.73,93861.962,79695.096,79873.641,83370.721,81625.257,88424.73,84488.358,96998.551,85024.994,84846.115,87884.224,88125.543,84577.796,92368.114,101076.638,86351.67,88357.151,91537.023,87443.355,84266.819,92311.859,99607.042,85855.087,88007.344,90907.269,82777.712,85298.867,90597.337,96763.633,84038.29,86224.639,88859.387,87243.813,90134.505,91103.861,94980.617,88689.159,89494.06,90865.699,84902.033,93461.124,88598.743,110059.468,89181.579,88987.3,94255.342,95512.76,104993.257,98446.615,99832.817,100253.009,99650.877,99696.362,90917.818,98137.675,92146.651,100782.652,94527.747,93734.048,95496.199,84845.279,86652.762,84164.963,81493.613,85749.021,85221.001,84289.154,55962.218,59880.793,65869.681,67185.54,57921.506,60570.897,62224.558,65197.944,68420.659,67208.563,62376.265,66809.302,66942.389,65800.858,66332.022,70663.885,72130.178,72745.679,68497.954,69708.695,70467.941,76266.308,71000.239,68073.89,60452.131,73633.274,71780.146,68948.142,65269.636,65461.955,61833.242,58336.136,65365.796,64188.278,62725.242,60557.546,65889.548,64467.231,67641.855,63223.547,63638.108,64639.045,62838.736,63668.433,69532.684,66384.778,63253.585,65346.618,65606.158,65557.159,60313.252,62151.518,62943.583,62935.206,62673.976,62741.378,62541.226,58955.767,62117.465,63079.422,60748.497,61204.819,61673.47,57733.275,60467.628,57961.124,55975.397,59100.452,58720.676,58034.356,69194.664,66507.782,68850.502,,67851.223,68184.316,
Actividades secundarias|31-33---Industrias manufactureras|331---Industrias metálicas básicas|3315---Moldeo por fundición de piezas metálicas,3259.855,3106.816,3238.054,3130.544,3183.336,3201.575,3183.817,2939.213,3374.452,3582.739,3864.191,3156.833,3298.801,3440.149,3113.177,2872.678,3326.527,3916.57,2992.928,3104.127,3307.238,3696.714,3760.032,4532.63,5049.66,3728.373,3996.459,4259.759,4756.324,5051.705,5174.507,5760.856,4904.015,4994.179,5185.848,5303.704,5085.213,5836.491,5978.468,5194.459,5408.469,5550.969,5345.625,4902.175,5758.271,5172.026,5123.9,5335.357,5294.524,5581.653,5457.154,5746.384,4917.28,5519.404,5595.064,5425.618,4995.4,4369.794,4647.02,3980.194,4682.597,4670.738,4498.102,4223.687,4464.613,4630.958,4039.45,4344.15,4439.753,4339.677,4511.004,4079.085,4331.096,3955.491,4295.045,4307.062,4219.169,4463.888,4530.507,4988.058,4485.055,4497.198,4660.818,4616.877,4996.702,4615.17,5044.44,4705.505,4805.936,4885.437,4840.454,4596.227,4466.905,5141.198,4974.321,4531.566,4734.777,4794.663,5023.605,4719.247,5362.54,4929.528,4871.426,5035.131,5008.73,5000.312,4876.214,5280.088,5048.389,4938.263,5052.205,5051.251,4247.331,3503.84,3788.648,4032.094,3875.586,3846.606,3892.978,4810.398,5286.567,4883.582,4900.049,5048.483,4993.516,4970.149,5325.75,5571.941,5742.705,5335.336,5448.846,5546.799,5493.933,5354.72,5539.815,5445.274,5136.899,5447.268,5446.603,5369.177,5564.255,5676.896,5680.543,5545.19,5620.576,5640.565,5616.721,5567.574,5885.519,6162.871,5664.655,5726.547,5871.988,5820.155,5947.347,6040.279,5680.283,5400.819,5993.813,5889.303,5767.182,5693.235,5677.137,5676.032,5627.504,5685.186,5682.135,5668.477,5998.246,5923.644,5844.168,5867.503,5960.945,5922.019,5908.39,5877.691,5871.699,6128.056,5813.765,5874.695,5959.149,5922.803,5805.638,5462.409,5582.567,,5634.024,5616.871,
Actividades secundarias|31-33---Industrias manufactureras|332---Fabricación de productos metálicos,67755.61,56969.63,62233.186,60896.951,62362.62,62319.475,61963.844,68894.711,64675.616,65207.057,64629.772,66785.164,66259.128,65851.789,66454.189,47324.777,52158.99,55699.037,56889.483,55312.652,55409.248,63871.459,57530.832,65638.771,65653.81,60701.146,62347.021,63173.718,72999.706,68166.395,72187.162,73684.177,70583.051,71117.754,71759.36,80896.288,70698.294,82462.022,76463.701,75797.291,78018.868,77630.076,86833.136,78442.5,85396.718,81168.439,82637.818,83557.451,82960.198,91972.621,79177.775,91009.614,87021.542,85575.198,87386.67,87295.388,86857.444,74802.011,85041.699,78412.705,80829.728,82233.718,81278.465,78673.534,75969.825,79837.2,76550.777,77321.68,78160.186,77757.834,82052.703,71503.381,78437.958,75579.182,76778.042,77331.347,76893.306,84541.238,79606.698,87222.153,83108.139,82073.968,83790.03,83619.557,89227.99,86528.556,91047.431,87630.066,87878.273,88934.659,88608.511,97063.015,94725.144,98323.259,88352.682,95894.08,96703.806,94616.025,97871.12,95750.25,97280.599,86884.043,96810.685,96967.323,94446.503,94804.522,101130.934,94332.94,88820.58,97967.728,96756.132,94772.244,80809.693,79450.277,82610.985,83627.442,80129.985,80956.985,81624.599,84533.051,89849.814,93506.122,92134.797,87191.433,89296.329,90005.946,94389.856,94147.767,97649.502,98272.31,94268.812,95395.708,96114.859,96459.31,99328.206,99011.419,95766.049,97893.758,98266.312,97641.246,87094.088,92290.409,88894.842,86193.921,89692.249,89426.446,88618.315,89878.588,92645.148,96373.021,94730.954,91261.868,92965.586,93406.928,95853.553,97394.705,99685.136,97898.25,96624.129,97644.465,97707.911,98094.999,98804.238,98258.342,99729.829,98449.619,98385.86,98721.852,102885.636,96247.9,100052.306,98335.326,99566.768,99728.614,99380.292,97430.23,100427.988,102368.234,101453.724,98929.109,100075.484,100420.044,94355.26,92084.051,97746,,93219.656,94728.437,
Actividades secundarias|31-33---Industrias manufactureras|332---Fabricación de productos metálicos|3321---Fabricación de productos metálicos forjados y troquelados,3111.556,3431.276,3345.75,3938.691,3271.416,3296.194,3456.818,2607.367,3428.258,3477.618,3776.865,3017.813,3171.081,3322.527,2701.371,2571.411,2414.902,2568.82,2636.391,2562.561,2564.126,2491.469,3090.982,2842.245,3088.996,2791.226,2808.232,2878.423,2678.806,3002.712,2704.919,3796.435,2840.759,2795.479,3045.718,2768.07,2750.487,3042.696,3370.175,2759.279,2853.751,2982.857,2481.424,3575.381,3057.144,3148.075,3028.403,3037.983,3065.506,3064.077,3270.796,3625.138,3660.765,3167.437,3320.004,3405.194,2712.933,2992.472,3417.53,3426.154,2852.703,3040.978,3137.272,3124.353,3524.177,3247.604,3955.941,3324.265,3298.711,3463.019,3016.569,3942.413,4073.541,3684.484,3479.491,3677.508,3679.252,3566.512,3780.993,3908.175,3854.2,3673.753,3751.893,3777.47,3221.599,3955.898,4213.136,4426.895,3588.749,3796.878,3954.382,3747.668,4227.168,4078.809,4131.875,3987.418,4017.882,4046.38,3686.117,4091.665,4078.062,3935.193,3888.891,3951.948,3947.759,4115.665,4340.803,4629.052,4125.661,4228.234,4361.84,4302.795,3354.094,3313.029,3420.749,3236.767,3333.562,3362.624,3331.16,3107.091,3820.844,4004.856,3690.521,3463.968,3644.264,3655.828,3873.665,4185.732,4605.108,4140.003,4029.699,4221.502,4201.127,3890.308,4255.943,4084.397,3527.448,4073.126,4076.883,3939.524,3899.985,4250.118,3960.897,3845.788,4075.052,4037,3989.197,4087.416,5022.516,4918.126,4801.363,4554.966,4676.019,4707.355,4608.06,5026.708,4541.402,4641.77,4817.384,4725.39,4704.485,4462.339,4608.663,4583.784,4600.006,4535.501,4551.595,4563.698,4513.735,4524.114,4396.723,4322.116,4518.925,4478.191,4439.172,4326.844,4971.531,5333.773,4724.78,4649.188,4877.383,4839.232,4606.998,4545.096,4994.898,,4576.047,4715.664,
Actividades secundarias|31-33---Industrias manufactureras|332---Fabricación de productos metálicos|3322---Fabricación de herramientas de mano sin motor y utensilios de cocina metálicos,3562.615,3211.688,2724.555,2919.775,3387.152,3166.286,3104.658,3201.168,3523.354,2913.655,3224.779,3362.261,3212.726,3215.739,3422.433,2475.587,2304.044,2724.936,2949.01,2734.021,2731.75,3557.448,3518.102,3245.622,3568.071,3537.775,3440.391,3472.311,4619.221,4975.972,4478.033,4540.167,4797.597,4691.075,4653.348,5641.898,5509.306,5600.135,5790.614,5575.602,5583.78,5635.488,5894.641,6394.55,7371.197,7135.892,6144.596,6553.463,6699.07,6777.984,6957.874,6817.406,6343.372,6867.929,6851.088,6724.159,6296.649,6414.067,6472.151,5838.073,6355.358,6394.289,6255.235,5547.355,6055.826,5625.681,5058.342,5801.591,5742.954,5571.801,5025.023,5265.799,4624.202,4461.883,5145.411,4971.675,4844.227,5034.366,5681.169,5119.982,4956.987,5357.768,5278.506,5198.126,5195.493,5727.726,5059.493,4878.508,5461.61,5327.571,5215.305,6205.812,6195.877,6199.286,5785.545,6200.845,6200.325,6096.63,5599.132,5625.317,5998.874,5664.993,5612.225,5741.108,5722.079,5248.56,6153.677,5351.401,4407.614,5701.119,5584.546,5290.313,4590.222,4268.465,4796.167,4097.275,4429.344,4551.618,4438.032,4647.36,5192.916,5716.81,5517.29,4920.138,5185.695,5268.594,5601.599,6209.076,5795.2,4948.721,5905.338,5868.625,5638.649,5207.31,4924.869,5403.925,6642.62,5066.09,5178.701,5544.681,6685.836,8117.657,8805.513,8620.99,7401.747,7869.669,8057.499,8391.491,7825.263,7891.399,7699.827,8108.377,8036.051,7951.995,8706.321,8370.041,7838.376,7646.322,8538.181,8304.913,8140.265,8013.925,8027.821,7857.051,7688.031,8020.873,7966.266,7896.707,7599.021,7258.441,7273.069,7419.065,7428.731,7376.844,7387.399,7451.928,7355.544,6546.357,6646.791,7403.736,7117.943,7000.155,6845.874,6925.441,6323.385,,6885.658,6698.233,
Actividades secundarias|31-33---Industrias manufactureras|332---Fabricación de productos metálicos|3323---Fabricación de estructuras metálicas y productos de herrería,31272.304,23314.94,27749.511,26760.585,27293.622,27445.585,27274.335,35169.531,26997.575,28282.589,27861.598,31083.553,30149.898,29577.823,29508.67,16856.756,20665.218,22538.251,23182.713,22343.548,22392.224,25749.767,19369.546,25430.091,25913.064,22559.657,23516.468,24115.617,29787.04,23087.887,26920.79,27587.051,26437.464,26598.572,26845.692,31136.805,24322.722,31477.84,27091.921,27729.764,28979.122,28507.322,36338.904,25681.77,29075.514,26946.704,31010.337,30365.396,29510.723,35727.384,23822.344,31737.321,30989.307,29774.864,30429.016,30569.089,34572.645,23564.254,31571.562,28548.875,29068.45,29902.82,29564.334,31602.789,24902.349,29111.071,29880.951,28252.569,28538.736,28874.29,33864.866,23847.313,30018.053,29752.477,28856.09,29243.411,29370.677,34659.274,25949.066,32329.023,32887.508,30304.17,30979.121,31456.218,35649.939,29166.64,32989.876,32660.805,32408.29,32602.152,32616.815,38330.579,33610.329,36752.098,31375.754,35970.454,36231.002,35017.19,38689.519,36327.446,37321.474,31475.856,37508.483,37446.146,35953.574,36000.925,38323.029,35132.715,35474.492,37161.977,36485.556,36232.79,30405.706,28691.029,31206.843,32104.781,29548.368,30101.193,30602.09,30828.599,31403.211,33124.854,33070.36,31115.905,31785.555,32106.756,34431.743,31707.463,33165.184,36374.086,33069.603,33101.463,33919.619,32802.421,32528.286,31329.982,30467.018,32665.354,32220.23,31781.927,23887.576,24366.884,22133.566,21908.75,24127.23,23462.675,23074.194,22798.752,21981.968,23963.605,23339.623,22390.36,22914.775,23020.987,23366.767,23983.847,25599.563,26282.759,23675.307,24316.726,24808.234,26057.036,24768.661,25662.262,26300.389,25412.849,25495.986,25697.087,27091.441,23220.433,24678.738,25629.976,25155.937,24996.871,25155.147,22974.781,24017.456,26034.725,27509.25,23496.119,24342.321,25134.053,21737.448,21575.615,25725.235,,21656.532,23012.766,
"Actividades secundarias|31-33---Industrias manufactureras|332---Fabricación de productos metálicos|3324---Fabricación de calderas, tanques y envases metálicos",5986.69,5468.564,4638.34,5245.87,5727.627,5364.531,5334.866,5913.787,5778.007,5148.931,5102.923,5845.897,5613.575,5485.912,7311.911,5136.837,5518.618,5719.122,6224.374,5989.122,5921.622,6600.48,5944.828,6418.413,6306.531,6272.654,6321.24,6317.563,6584.99,6690.718,6688.618,7180.81,6637.854,6654.775,6786.284,8651.385,8225.728,9779.761,9060.766,8438.557,8885.625,8929.41,10168.882,10904.382,12389.408,12230.204,10536.632,11154.224,11423.219,11915.503,10582.682,12052.293,12839.886,11249.093,11516.826,11847.591,10635.917,9455.187,9981.361,10159.863,10045.552,10024.155,10058.082,6502.199,6649.292,6650.569,6164.96,6575.746,6600.687,6491.755,6362.813,5828.536,6094.065,5896.642,6095.675,6095.138,6045.514,6212.424,6223.712,6562.943,6034.285,6218.068,6333.026,6258.341,6450.986,6672.649,7078.555,6371.279,6561.818,6734.063,6643.367,7748.072,7641.267,7587.688,7073.6,7694.67,7659.009,7512.657,7909.694,7468.157,7418.757,6926.404,7688.926,7598.869,7430.753,7044.857,7987.875,7662.64,6813.352,7516.366,7565.124,7377.181,6699.523,6704.349,6366.332,6372.916,6701.936,6590.068,6535.78,6014.401,6746.614,7044.694,7196.272,6380.508,6601.903,6750.495,7226.524,7701.646,7713.155,7485.671,7464.085,7547.108,7531.749,7705.45,7675.099,7792.744,7736.439,7690.275,7724.431,7727.433,7291.48,8007.311,7652.195,7367.751,7649.396,7650.329,7579.684,7292.761,8097.429,8524.545,8526.313,7695.095,7971.578,8110.262,8237.088,8297.169,8654.897,8894.646,8267.129,8396.385,8520.95,8351.332,8432.304,8770.651,8465.242,8391.818,8518.096,8504.882,8503.222,8212.296,8492.82,8151.371,8357.759,8402.779,8339.927,8204.607,8768.613,8802.962,8624.878,8486.61,8592.061,8600.265,8163.851,8098.168,8437.865,,8131.01,8233.295,
Actividades secundarias|31-33---Industrias manufactureras|332---Fabricación de productos metálicos|3325---Fabricación de herrajes y cerraduras,2850.75,1539.94,1651.868,2229.294,2195.345,2014.186,2067.963,2623.644,1721.203,1900.919,2805.982,2172.424,2081.922,2262.937,3404.743,1834.518,1998.144,2761.735,2619.631,2412.468,2499.785,3369.282,1864.942,1944.597,2645.159,2617.112,2392.94,2455.995,3239.559,1916.833,1997.345,2861.235,2578.196,2384.579,2503.743,3395.444,1961.129,2256.877,3049.57,2678.287,2537.817,2665.755,3505.605,2263.565,2385.184,3030.234,2884.585,2718.118,2796.147,3834.928,2486.364,2680.014,3343.026,3160.646,3000.435,3086.083,3822,2505.268,2687.848,3359.401,3163.634,3005.039,3093.629,3801.664,2625.905,2705.167,3301.837,3213.785,3044.245,3108.643,3967.173,2534.509,2666.946,3442.372,3250.841,3056.209,3152.75,3798.697,2487.207,3018.589,3491.043,3142.952,3101.498,3198.884,3469.844,2793.624,3225.962,3224.435,3131.734,3163.143,3178.466,4203.816,3759.422,3836.688,3298.214,3981.619,3933.309,3774.535,3719.323,3626.692,3655.906,3059.022,3673.008,3667.307,3515.236,3491.849,3514.525,3404.868,3367.659,3503.187,3470.414,3444.725,2807.899,2646.137,2729.551,2684.15,2727.018,2727.862,2716.934,2513.332,2581.13,2646.945,2556.71,2547.231,2580.469,2574.529,2679.438,2558.89,2712.781,2981.339,2619.164,2650.37,2733.112,2909.163,3177.109,3262.695,3328.801,3043.136,3116.322,3169.442,3189.613,3439.826,3363.446,3479.759,3314.72,3330.962,3368.161,3521.088,3719.28,4218.473,4064.899,3620.184,3819.614,3880.935,4491.08,4441.134,5127.433,5085.809,4466.107,4686.549,4786.364,5441.281,5078.39,5130.529,5026.999,5259.836,5216.733,5169.3,5663.102,4972.018,5438.472,5392.847,5317.56,5357.864,5366.61,5143.978,5378.129,6099.691,6097.418,5261.054,5540.599,5679.804,5132.032,4858.589,6055.912,,4995.311,5348.844,
"Actividades secundarias|31-33---Industrias manufactureras|332---Fabricación de productos metálicos|3326---Fabricación de alambre, productos de alambre y resortes",5384.027,5260.113,4873.851,4908.173,5322.07,5172.664,5106.541,5184.931,6109.803,5454.74,5799.286,5647.367,5583.158,5637.19,5390.477,4396.217,4236.035,5284.139,4893.347,4674.243,4826.717,5783.712,5860.796,5685.438,6083.446,5822.254,5776.649,5853.348,6040.872,6689.782,6233.737,6286.325,6365.327,6321.464,6312.679,6093.332,6443.715,6168.879,6610.554,6268.524,6235.309,6329.12,6586.402,6969.392,6749.499,6957.187,6777.897,6768.431,6815.62,6919.414,7121.215,6863.219,6530.792,7020.315,6967.949,6858.66,6329.442,6381.833,5802.397,5645.664,6355.638,6171.224,6039.834,5821.932,6585.62,5817.313,5744.831,6203.776,6074.955,5992.424,6079.3,6545.178,5829.52,5575.758,6312.239,6151.333,6007.439,6031.537,5955.98,5579.999,5703.288,5993.759,5855.839,5817.701,6879.677,6734.998,6831.961,6946.2,6807.338,6815.545,6848.209,7457.524,7377.702,6703.189,6373.928,7417.613,7179.472,6978.086,7167.951,6481.243,6137.313,6048.809,6824.597,6595.502,6458.829,6527.442,6995.809,5878.259,5479.53,6761.626,6467.17,6220.26,5618.335,5726.054,5991.615,5836.384,5672.195,5778.668,5793.097,6296.407,6576.161,6545.288,6365.603,6436.284,6472.619,6445.865,6769.929,6925.613,7254.286,7174.272,6847.771,6983.276,7031.025,7057.206,7458.459,7450.262,7282.769,7257.833,7321.976,7312.174,7095.708,7545.555,7387.038,7238.39,7320.632,7342.767,7316.673,7841.805,8065.977,8139.262,8147.184,7953.891,8015.681,8048.557,8518.003,8233.357,8586.813,8049.615,8375.68,8446.058,8346.947,7973.126,8453.134,8293.998,8123.526,8213.13,8240.086,8210.946,8200.501,7729.872,7820.386,7472.328,7965.187,7916.92,7805.772,8113.755,8039.566,7716.921,7233.222,8076.661,7956.747,7775.866,7467.39,6995.289,6883.445,,7231.34,7115.375,
Actividades secundarias|31-33---Industrias manufactureras|332---Fabricación de productos metálicos|3327---Maquinado de piezas metálicas y fabricación de tornillos,3525.867,4022.104,4755.544,3987.362,3773.986,4101.172,4072.719,3121.811,4415.79,4640.12,4030.499,3768.801,4059.24,4052.055,3246.051,3748.826,3655.871,3621.512,3497.439,3550.249,3568.065,3382.044,4367.306,4546.607,4476.039,3874.675,4098.652,4192.999,4264.589,5705.907,5956.782,5625.93,4985.248,5309.093,5388.302,5013.357,5865.504,5890.456,5499.832,5439.431,5589.772,5567.287,4489.921,5573.779,5676.718,5287.463,5031.85,5246.806,5256.97,4551.701,6055.86,6529.958,5537.03,5303.781,5712.506,5668.637,4526.285,5615.193,5625.931,4862.699,5070.739,5255.803,5157.527,4171.804,5906.196,5908.434,5193.902,5039,5328.811,5295.084,3955.045,5188.733,5355.206,5030.931,4571.889,4832.995,4882.479,5066.669,7090.09,7392.744,6660.313,6078.38,6516.501,6552.454,7424.38,10132.783,10301.596,8952.117,8778.582,9286.253,9202.719,7154.104,9717.361,10317.902,9465.081,8435.733,9063.122,9163.612,7533.835,9503.915,9839.335,9293.863,8518.875,8959.028,9042.737,9739.063,10709.977,10410.84,10658.251,10224.52,10286.627,10379.533,8555.357,8017.333,6694.745,7993.02,8286.345,7755.812,7815.114,8169.203,9216.774,9772.594,10514.785,8692.989,9052.857,9418.339,9249.986,10306.317,10947.371,10970.806,9778.152,10167.891,10368.62,10642.261,11155.629,11129.409,10569.865,10898.945,10975.766,10874.291,9883.358,10758.586,10357.305,10006.508,10320.972,10333.083,10251.439,9613.509,10496.04,10369.582,10239.882,10054.775,10159.71,10179.753,10392.158,9980.052,9744.089,9705.005,10186.105,10038.766,9955.326,8892.639,9578.457,9262.901,9839.646,9235.548,9244.666,9393.411,9835.545,9142.922,9804.495,9497.354,9489.234,9594.321,9570.079,9527.013,10018.025,10272.345,10150.24,9772.519,9939.128,9991.906,10452.536,9761.539,10250.939,,10107.038,10155.005,
Actividades secundarias|31-33---Industrias manufactureras|332---Fabricación de productos metálicos|3328---Recubrimientos y terminados metálicos,1780.72,1678.851,2054.76,1758.638,1729.786,1838.11,1818.242,2050.938,2024.451,2186.869,1972.314,2037.695,2087.419,2058.643,1780.968,1527.844,1927.908,1760.217,1654.406,1745.573,1749.234,2168.628,2335.641,2749.126,2665.564,2252.135,2417.798,2479.74,3002.62,2781.161,2982.898,3674.785,2891.891,2922.226,3110.366,3290.554,2601.301,3441.171,3728.435,2945.928,3111.009,3265.365,3646.742,3859.002,3844.275,3783.466,3752.872,3783.34,3783.371,4500.144,4356.716,4419.178,4121.293,4428.43,4425.346,4349.333,3570.944,3748.045,4108.411,4512.776,3659.495,3809.133,3985.044,4012.948,4733.428,5135.625,4472.739,4373.188,4627.334,4588.685,4788.345,4385.689,4498.037,4410.633,4587.017,4557.357,4520.676,4965.877,5294.837,5448.84,4807.594,5130.357,5236.518,5129.287,4723.2,5225.943,5514.315,5528.03,4974.572,5154.486,5247.872,5348.033,5706.561,5555.401,5198.2,5527.297,5536.665,5452.049,5405.229,5516.959,5382.125,5146.587,5461.094,5434.771,5362.725,5232.699,5785.244,5529.24,3852.6,5508.972,5515.728,5099.946,3859.195,4970.867,5474.277,5273.592,4415.031,4768.113,4894.483,6839.601,7523.599,7648.106,7209.99,7181.6,7337.102,7305.324,8973.991,8468.789,8852.176,7818.699,8721.39,8764.985,8528.414,7955.286,8485.368,9165.848,8464.785,8220.327,8535.501,8517.822,8547.564,8466.907,9058.472,8233.65,8507.236,8690.981,8576.648,8951.014,9596.023,10357.257,9752.09,9273.519,9634.765,9664.096,9822.563,10451.341,10539.677,9335.498,10136.952,10271.194,10037.27,10523.725,10465.114,9696.197,9887.692,10494.42,10228.345,10143.182,10654.695,10104.213,11194.153,10197.794,10379.454,10651.02,10537.714,10282.293,10960.593,10669.991,10889.515,10621.443,10637.626,10700.598,10019.991,9760.285,10420.489,,9890.138,10066.922,
