Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1<R>,2017|T2<R>,2017|T3<R>,2017|T4<R>,2017|6 Meses<R>,2017|9 Meses<R>,2017|Anual<R>,2018|T1<R>,2018|T2<R>,2018|T3<R>,2018|T4<R>,2018|6 Meses<R>,2018|9 Meses<R>,2018|Anual<R>,2019|T1<R>,2019|T2<R>,2019|T3<P>,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual
Actividades terciarias|51---Información en medios masivos|519---Otros servicios de información,140.467,149.461,170.028,196.799,144.964,153.319,164.189,171.549,196.248,235.728,283.191,183.899,201.175,221.679,238.9,288.134,348.648,418.546,263.517,291.894,323.557,319.892,369.297,445.247,525.677,344.595,378.145,415.028,389.814,471.794,557.02,650.16,430.804,472.876,517.197,492.78,576.069,680.894,762.922,534.425,583.248,628.166,572.518,692.062,843.972,958.484,632.29,702.851,766.759,728.359,841.034,999.54,1106.631,784.697,856.311,918.891,780.013,879.113,1034.354,1116.125,829.563,897.827,952.401,780.48,912.173,1053.812,1141.471,846.327,915.488,971.984,824.491,953.4,1099.307,1265.719,888.946,959.066,1035.729,961.148,1172.118,1346.987,1523.787,1066.633,1160.084,1251.01,1108.194,1315.931,1452.379,1621.356,1212.063,1292.168,1374.465,1114.268,1327.195,1487.176,1685.329,1220.732,1309.546,1403.492,1268.409,1525.166,1695.485,1960.952,1396.788,1496.353,1612.503,1321.1,1632.769,1806.525,2022.362,1476.935,1586.798,1695.689,1420.731,1659.455,1827.95,1908.388,1540.093,1636.045,1704.131,1350.287,1614.067,1746.38,1766.446,1482.177,1570.245,1619.295,1355.75,1444.305,1569.09,1597.855,1400.028,1456.382,1491.75,1581.756,1738.954,1747.211,1603.155,1660.355,1689.307,1667.769,1565.493,1566.397,1577.776,1666.078,1565.945,1569.889,1593.936,1597.395,1815.195,1920.919,2080.027,1706.295,1777.836,1853.384,1808.592,1933.786,2140.071,2281.679,1871.189,1960.816,2041.032,2082.074,2076.066,2063.312,2151.4,2079.07,2073.817,2093.213,1913.174,1782.934,1908.214,1873.918,1848.054,1868.107,1869.56,1294.402,1273.737,1274.528,1717.376,1284.07,1280.889,1390.011,1310.83,1108.14,1065.33,,1209.485,1161.433,
Actividades terciarias|52---Servicios financieros y de seguros,62175.137,66452.568,64446.23,66640.293,64313.853,64357.978,64928.557,65672.983,66746.923,66172.093,74957.049,66209.953,66197.333,68387.262,80087.013,86626.796,80631.678,85294.078,83356.905,82448.496,83159.891,80752.902,70546.541,65234.981,69557.865,75649.722,72178.141,71523.072,71982.3,72036.286,69408.324,74123.382,72009.293,71142.303,71887.573,83382.003,85389.71,86033.435,94555.284,84385.857,84935.049,87340.108,106089.65,110061.574,112623.403,118047.117,108075.612,109591.542,111705.436,116071.441,110270.223,112472.212,117964.164,113170.832,112937.959,114194.51,147947.994,151436.564,157473.978,162491.004,149692.279,152286.179,154837.385,163494.639,163196.297,163678.881,165689.947,163345.468,163456.606,164014.941,188366.148,190438.444,179507.315,197311.385,189402.296,186103.969,188905.823,194524.698,203715.947,223609.108,243559.286,199120.323,207283.251,216352.26,267232.355,279984.785,282134.502,294401.918,273608.57,276450.547,280938.39,293350.136,297574.526,299507.804,324053.105,295462.331,296810.822,303621.393,339551.121,349264.007,361133.474,380498.653,344407.564,349982.867,357611.814,374511.021,407117.125,409415.744,372405.723,390814.073,397014.63,390862.403,404523.719,404367.465,427791.114,408837.166,404445.592,412227.433,411379.866,435984.84,438811.015,428785.55,458686.255,437397.928,434527.135,440566.915,447028.601,438851.431,450260.92,493938.857,442940.016,445380.317,457519.952,479596.066,459622.481,479519.914,521966.003,469609.274,472912.82,485176.116,531206.24,560705.003,568078.046,608960.811,545955.622,553329.763,567237.525,591787.707,589743.483,591248.498,626501.076,590765.595,590926.563,599820.191,609371.924,605828.55,622056.754,674208.324,607600.237,612419.076,627866.388,711350.89,711294.693,748064.469,807280.304,711322.792,723570.017,744497.589,819159.808,818804.635,849333.47,893333.432,818982.222,829099.304,845157.836,882691.551,886050.428,949779.779,999652.162,884370.99,906173.919,929543.48,964182.361,929370.854,946032.046,,946776.608,946528.42,
"Actividades terciarias|52---Servicios financieros y de seguros|521-523---Banca central. Instituciones de intermediación crediticia y financiera no bursátil. Actividades bursátiles, cambiarias y de inversión financiera",55039.642,59628.985,57996.353,59748.424,57334.314,57554.993,58103.351,59102.63,59932.245,59728.706,67022.854,59517.438,59587.86,61446.609,71107.039,77054.792,72188.7,74738.008,74080.916,73450.177,73772.135,70832.516,60724.213,54982.746,57771.505,65778.365,62179.825,61077.745,60590.734,58630.058,55170.337,60953.016,59610.396,58130.376,58836.036,67160.323,68122.496,66763.92,74301.67,67641.41,67348.913,69087.102,81833.095,78990.168,76386.761,83143.217,80411.632,79070.008,80088.31,82013.607,75953.332,78031.127,86378.454,78983.47,78666.022,80594.13,114274.049,116595.042,118260.859,122446.194,115434.546,116376.65,117894.036,120913.898,114511.024,113112.106,120348.532,117712.461,116179.009,117221.39,145611.927,150911.346,140315.715,160824.312,148261.637,145612.996,149415.825,153682.886,161187.997,175891.192,192506.028,157435.442,163587.358,170817.026,205941.59,215656.333,216517.238,238855.471,210798.962,212705.054,219242.658,242007.827,253954.533,257394.581,281624.724,247981.18,251118.98,258745.416,287338.562,293607.817,304841.301,330792.108,290473.19,295262.56,304144.947,327731.588,364791.696,366724.553,330035.864,346261.642,353082.612,347320.925,354876.271,350860.383,371885.521,353869.666,352868.327,359207.392,357872.96,380645.42,384409.77,372387.64,396956.646,382527.595,379147.61,383599.869,382234.391,371708.299,379846.866,422769.299,376971.345,377929.852,389139.714,401216.157,382620.985,402278.357,444408.413,391918.571,395371.833,407630.978,449486.376,476030.359,485069.513,525804.231,462758.368,470195.416,484097.62,508934.888,506018.571,506900.889,538408.82,507476.73,507284.783,515065.792,515464.509,507707.702,523501.852,572370.389,511586.106,515558.021,529761.113,604204.073,600813.516,634748.186,692039.29,602508.795,613255.258,632951.266,698098.505,694938.617,720311.403,758707.227,696518.561,704449.508,718013.938,739296.328,739570.294,796985.342,840679.835,739433.311,758617.321,779132.95,805731.397,778979.979,794031.119,,792355.688,792914.165,
"Actividades terciarias|52---Servicios financieros y de seguros|524---Compañías de fianzas, seguros y pensiones",7135.495,6823.583,6449.877,6891.869,6979.539,6802.985,6825.206,6570.353,6814.678,6443.387,7934.194,6692.516,6609.473,6940.653,8979.973,9572.004,8442.977,10556.069,9275.989,8998.318,9387.756,9920.385,9822.328,10252.235,11786.36,9871.357,9998.316,10445.327,11391.566,13406.228,14237.987,13170.366,12398.897,13011.927,13051.537,16221.679,17267.214,19269.515,20253.615,16744.447,17586.136,18253.006,24256.555,31071.406,36236.642,34903.901,27663.981,30521.534,31617.126,34057.834,34316.89,34441.086,31585.71,34187.362,34271.937,33600.38,33673.945,34841.523,39213.119,40044.81,34257.734,35909.529,36943.349,42580.741,48685.273,50566.775,45341.415,45633.007,47277.596,46793.551,42754.221,39527.098,39191.601,36487.072,41140.66,40490.973,39489.998,40841.812,42527.95,47717.916,51053.258,41684.881,43695.893,45535.234,61290.765,64328.451,65617.264,55546.448,62809.608,63745.493,61695.732,51342.31,43619.993,42113.223,42428.381,47481.152,45691.842,44875.977,52212.559,55656.19,56292.173,49706.545,53934.375,54720.307,53466.867,46779.433,42325.429,42691.192,42369.859,44552.431,43932.018,43541.478,49647.448,53507.082,55905.593,54967.5,51577.265,53020.041,53506.906,55339.42,54401.245,56397.91,61729.609,54870.333,55379.525,56967.046,64794.209,67143.132,70414.053,71169.557,65968.671,67450.465,68380.238,78379.909,77001.496,77241.557,77557.59,77690.703,77540.987,77545.138,81719.864,84674.644,83008.533,83156.579,83197.254,83134.347,83139.905,82852.819,83724.912,84347.609,88092.256,83288.866,83641.78,84754.399,93907.415,98120.849,98554.902,101837.935,96014.132,96861.055,98105.275,107146.817,110481.178,113316.283,115241.014,108813.998,110314.759,111546.323,121061.303,123866.018,129022.067,134626.204,122463.661,124649.796,127143.898,143395.223,146480.134,152794.436,158972.327,144937.679,147556.598,150410.53,158450.964,150390.875,152000.927,,154420.92,153614.255,
Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,190659.712,202118.844,197227.539,201847.629,196389.278,196668.698,197963.431,220597.157,233978.694,228324.136,235277.473,227287.926,227633.329,229544.365,266394.898,313549.097,322606.437,340617.62,289971.998,300850.144,310792.013,373769.762,405731.816,402109.687,418945.783,389750.789,393870.422,400139.262,453293.799,491627.917,490061.032,518178.156,472460.858,478327.583,488290.226,565557.073,615074.525,607199.967,628122.044,590315.799,595943.855,603988.402,658877.751,699621.452,688899.501,711774.188,679249.602,682466.235,689793.223,755672.348,806291.933,787944.523,802756.488,780982.141,783302.935,788166.323,830931.657,871934.631,842981.716,856866.556,851433.144,848616.001,850678.64,878318.978,924940.751,906421.199,928104.412,901629.865,903226.976,909446.335,961833.391,1012271.804,991328.955,1015607.993,987052.598,988478.05,995260.536,1042961.537,1109789.792,1064964.658,1084180.165,1076375.665,1072571.996,1075474.038,1108246.525,1170223.508,1133159.484,1168073.744,1139235.017,1137209.839,1144925.815,1198098.423,1279491.833,1244692.625,1273897.543,1238795.128,1240760.96,1249045.106,1279938.47,1357321.247,1338393.877,1377811.81,1318629.859,1325217.865,1338366.351,1386266.072,1475166.769,1455767.072,1486252.719,1430716.421,1439066.638,1450863.158,1460141.2,1508819.559,1513544.132,1540727.746,1484480.38,1494168.297,1505808.159,1538401.433,1593416.51,1612036.97,1649160.607,1565908.972,1581284.971,1598253.88,1652656.051,1686735.437,1699400.069,1744898.568,1669695.744,1679597.186,1695922.531,1735827.195,1767792.55,1784778.842,1823363.809,1751809.873,1762799.529,1777940.599,1810065.186,1841885.906,1863933.572,1898311.431,1825975.546,1838628.221,1853549.024,1906597.434,1935875.139,1952076.534,1980580.138,1921236.287,1931516.369,1943782.311,1980957.356,2041964.311,2031454.732,2059145.373,2011460.834,2018125.466,2028380.443,2065238.774,2126916.5,2119893.931,2146300.679,2096077.637,2104016.402,2114587.471,2193063.817,2211604.039,2179353.998,2193166.931,2202333.928,2194673.951,2194297.196,2258383.318,2301945.413,2277339.246,2293024.107,2280164.366,2279222.659,2282673.021,2353643.276,2382891.997,2359904.142,,2368267.637,2365479.805,
Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles|531---Servicios inmobiliarios,187947.855,199106.707,194516.761,198168.632,193527.281,193857.108,194934.989,217648.791,230504.304,225121.581,230730.107,224076.548,224424.892,226001.196,262510.686,308710.889,317839.301,333701.84,285610.788,296353.625,305690.679,367580.602,398300.239,395433.748,410030.191,382940.421,387104.863,392836.195,445473.466,481615.536,481311.04,506382.835,463544.501,469466.681,478695.719,555169.148,602014.586,595519.822,612890.764,578591.867,584234.519,591398.58,645600.232,682316.976,673860.033,693004.178,663958.604,667259.08,673695.355,738734.638,784610.333,768855.844,778942.28,761672.486,764066.938,767785.774,809130.83,843884.437,821396.231,833673.121,826507.634,824803.833,827021.155,860935.384,906109.31,891079.507,908362.511,883522.347,886041.4,891621.678,942940.101,988717.196,970796.355,989615.16,965828.649,967484.551,973017.203,1019799.409,1081380.121,1040579.107,1054606.503,1050589.765,1047252.879,1049091.285,1079955.099,1134908.308,1103260.658,1132177.243,1107431.704,1106041.355,1112575.327,1165532.641,1238032.778,1209491.58,1232376.929,1201782.71,1204352.333,1211358.482,1242585.067,1310792.181,1299215.303,1329828.39,1276688.624,1284197.517,1295605.235,1342783.993,1421594.538,1411072.142,1433925.695,1382189.266,1391816.891,1402344.092,1414520.071,1461714.357,1467186.612,1488530.296,1438117.214,1447807.013,1457987.834,1490012.308,1542705.721,1559319.856,1591219.359,1516359.015,1530679.295,1545814.311,1600288.228,1632325.498,1641264.659,1681052.455,1616306.863,1624626.128,1638732.71,1677806.977,1706748.892,1720083.939,1754192.228,1692277.935,1701546.603,1714708.009,1745876.503,1773723.75,1790345.344,1823254.211,1759800.127,1769981.866,1783299.952,1841888.833,1867202.288,1880383.641,1900121.391,1854545.561,1863158.254,1872399.038,1911074.462,1955563.768,1952885.102,1975466.875,1933319.115,1939841.111,1948747.552,1994250.216,2041454.541,2039941.116,2057461.671,2017852.379,2025215.291,2033276.886,2119428.096,2129312.69,2103378.83,2106956.116,2124370.393,2117373.205,2114768.933,2184881.895,2210902.147,2199515.838,2207512.225,2197892.021,2198433.293,2200703.026,2273787.684,2293216.2,2281572.888,,2283501.942,2282858.924,
"Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles|532-533---Servicios de alquiler de bienes muebles. Servicios de alquiler de marcas registradas, patentes y franquicias",2711.857,3012.137,2710.777,3678.997,2861.997,2811.59,3028.442,2948.365,3474.39,3202.555,4547.366,3211.378,3208.437,3543.169,3884.212,4838.208,4767.136,6915.78,4361.21,4496.519,5101.334,6189.16,7431.577,6675.939,8915.592,6810.369,6765.559,7303.067,7820.334,10012.381,8749.992,11795.321,8916.358,8860.902,9594.507,10387.925,13059.938,11680.145,15231.279,11723.932,11709.336,12589.822,13277.518,17304.476,15039.468,18770.01,15290.997,15207.154,16097.868,16937.709,21681.6,19088.679,23814.208,19309.655,19235.996,20380.549,21800.827,28050.194,21585.485,23193.434,24925.511,23812.169,23657.485,17383.594,18831.442,15341.691,19741.901,18107.518,17185.576,17824.657,18893.29,23554.609,20532.6,25992.834,21223.95,20993.5,22243.333,23162.127,28409.671,24385.551,29573.663,25785.899,25319.116,26382.753,28291.426,35315.199,29898.826,35896.501,31803.313,31168.484,32350.488,32565.782,41459.055,35201.045,41520.614,37012.419,36408.627,37686.624,37353.403,46529.066,39178.574,47983.42,41941.235,41020.348,42761.116,43482.079,53572.231,44694.93,52327.024,48527.155,47249.747,48519.066,45621.129,47105.201,46357.52,52197.45,46363.165,46361.283,47820.325,48389.125,50710.789,52717.114,57941.248,49549.957,50605.676,52439.569,52367.822,54409.938,58135.411,63846.113,53388.88,54971.057,57189.821,58020.218,61043.658,64694.903,69171.581,59531.938,61252.926,63232.59,64188.683,68162.156,73588.229,75057.221,66175.42,68646.356,70249.072,64708.601,68672.851,71692.893,80458.747,66690.726,68358.115,71383.273,69882.894,86400.543,78569.63,83678.497,78141.719,78284.356,79632.891,70988.557,85461.959,79952.815,88839.008,78225.258,78801.11,81310.585,73635.721,82291.349,75975.168,86210.815,77963.535,77300.746,79528.263,73501.423,91043.266,77823.408,85511.883,82272.345,80789.366,81969.995,79855.591,89675.797,78331.254,,84765.694,82620.881,
"Actividades terciarias|54---Servicios profesionales, científicos y técnicos",17538.635,20271.822,17839.637,20257.33,18905.229,18550.031,18976.856,20478.39,24499.516,21655.215,24508.595,22488.953,22211.04,22785.429,24465.1,30760.255,27898.781,33932.023,27612.678,27708.045,29264.04,34750.182,43268.391,39584.803,47616.905,39009.287,39201.125,41305.07,47724.533,59619.814,52874.074,62886.184,53672.174,53406.14,55776.151,64064.007,78513.885,70508.837,83041.455,71288.946,71028.91,74032.046,82559.254,104519.019,93611.057,107599.57,93539.137,93563.11,97072.225,107882.944,134814.485,117271.279,131996.183,121348.715,119989.569,122991.223,128032.327,157447.416,134984.369,149321.685,142739.872,140154.704,142446.449,137303.306,172436.039,148079.339,166431.627,154869.673,152606.228,156062.578,162419.737,199450.391,170260.83,192161.35,180935.064,177376.986,181073.077,184957.589,222167.751,190442.866,201840.338,203562.67,199189.402,199852.136,202626.462,239895.483,208855.535,215862.444,221260.973,217125.827,216809.981,210923.657,248437.899,226878.626,238938.842,229680.778,228746.727,231294.756,224909.429,265487.484,240263.265,267200.542,245198.457,243553.393,249465.18,235844.975,284610.71,258580.595,293704.92,260227.843,259678.76,268185.3,243806.537,278977.219,256451.193,279264.154,261391.878,259744.983,264624.776,242437.153,280767.849,266735.33,284973.932,261602.501,263313.444,268728.566,259438.376,304994.982,285722.128,312915.166,282216.679,283385.162,290767.663,274440.967,315378.196,304342.52,332180.873,294909.582,298053.894,306585.639,284959.824,322744.721,303345.94,335591.96,303852.273,303683.495,311660.611,295091.138,326738.62,318123.08,366731.099,310914.879,313317.613,326670.984,311784.218,364771.147,342141.538,392057.118,338277.683,339565.634,352688.505,344168.393,405628.885,390374.092,427326.326,374898.639,380057.123,391874.424,387145.968,433447.535,380494.167,422939.677,410296.752,400362.557,406006.837,388209.838,460500.974,415329.965,459465.967,424355.406,421346.926,430876.686,431808.878,460206.791,432362.382,,446007.835,441459.35,
Actividades terciarias|55---Corporativos,6149.783,7258.446,5468.21,7417.805,6704.115,6292.146,6573.561,8352.636,10868.05,8156.536,10394.915,9610.343,9125.741,9443.034,11329.732,14106.072,10885.079,14329.273,12717.902,12106.961,12662.539,15710.339,18547.879,13856.402,18284.775,17129.109,16038.207,16599.849,20941.104,26673.411,19089.521,23634.735,23807.258,22234.679,22584.693,24139.626,27875.022,20176.187,24927.568,26007.324,24063.612,24279.601,26077.354,31273.942,22958.309,28071.735,28675.648,26769.868,27095.335,31304.488,35995.922,26155.157,30101.497,33650.205,31151.856,30889.266,32589.571,36337.145,25715.257,29939.427,34463.358,31547.324,31145.35,33128.165,38190.86,27852.132,33491.37,35659.513,33057.052,33165.632,40872.906,44987.755,33927.751,42785.239,42930.331,39929.471,40643.413,47161.807,53633.172,39556.896,48159.158,50397.49,46783.958,47127.758,52434.142,55544.409,44697.481,54756.311,53989.276,50892.011,51858.086,63975.555,63743.899,60161.876,55778.406,63859.727,62627.11,60914.934,62973.765,64573.479,61443.695,60920.601,63773.622,62996.98,62477.885,75692.026,77705.68,72999.834,69707.42,76698.853,75465.847,74026.24,70395.673,65567.166,71939.262,73842.17,67981.42,69300.7,70436.068,79291.41,75821.706,70824.097,71583.667,77556.558,75312.404,74380.22,79870.98,78080.529,75562.633,84806.119,78975.755,77838.047,79580.065,88625.3,90022.683,88211.559,96169.535,89323.992,88953.181,90757.269,92664.619,92953.201,90786.04,85413.668,92808.91,92134.62,90454.382,102547.265,100164.308,99079.441,103249.917,101355.787,100597.005,101260.233,105705.347,108562.461,110386.044,113154.924,107133.904,108217.951,109452.194,110952.396,111002.906,114035.562,113085.035,110977.651,111996.955,112268.975,116283.396,123250.633,122813.747,125414.604,119767.015,120782.592,121940.595,125092.62,141126.279,140094.293,138856.684,133109.45,135437.731,136292.469,128992.429,140060.93,141091.706,,134526.68,136715.022,
"Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación",46064.132,51778.861,56060.605,53333.011,48921.497,51301.199,51809.152,59460.485,68203.27,61458.691,65432.366,63831.878,63040.815,63638.703,78891.998,82891.082,84421.084,87989.959,80891.54,82068.055,83548.531,104535.204,118245.699,116934.19,119468.254,111390.452,113238.364,114795.837,139569.247,157536.328,137933.805,147434.66,148552.788,145013.127,145618.51,174393.429,191448.268,165536.426,176969.606,182920.849,177126.041,177086.932,210057.452,226019.895,203399.948,217408.978,218038.674,213159.098,214221.568,248826.187,267708.87,237925.46,257798.447,258267.529,251486.839,253064.741,270123.921,280697.018,242081.856,260759.745,275410.47,264300.932,263415.635,274762.35,293306.354,259909.41,286190.294,284034.352,275992.705,278542.102,304012.671,317125.537,273950.137,294369.367,310569.104,298362.782,297364.428,320651.432,340791.273,293191.364,333888.319,330721.353,318211.356,322130.597,317073.231,361327.688,347562.182,379068.219,339200.46,341987.7,351257.83,349039.082,382463.232,374259.145,412820.493,365751.157,368587.153,379645.488,368609.831,398487.32,411440.899,452808.985,383548.576,392846.017,407836.759,405432.377,440581.739,442556.891,466858.228,423007.058,429523.669,438857.309,425980.544,437171.409,445280.654,446401.124,431575.977,436144.202,438708.433,434764.85,445542.526,455725.355,475072.074,440153.688,445344.244,452776.201,460583.094,481501.429,505055.655,535698.034,471042.262,482380.059,495709.553,504673.798,535698.132,546483.071,591524.364,520185.965,528951.667,544594.841,544395.491,565020.453,572743.988,626162.941,554707.972,560719.977,577080.718,565560.006,596869.84,593845.809,636835.321,581214.923,585425.218,598277.744,596899.62,618175.358,618929.376,663111.514,607537.489,611334.785,624278.967,648300.546,663357.095,647303.571,719294.245,655828.821,652987.071,669563.864,695164.247,710122.89,728087.561,788868.018,702643.569,711124.899,730560.679,738798.514,772764.512,784789.601,836111.014,755781.513,765450.876,783115.91,812428.039,835185.425,826130.631,,823806.732,824581.365,
Actividades terciarias|61---Servicios educativos,45583.746,50186.655,46252.627,53931.62,47885.201,47341.009,48988.662,56277.077,62301.035,55949.786,63068.162,59289.056,58175.966,59399.015,66933.154,72830.047,70155.48,75988.207,69881.601,69972.894,71476.722,83633.608,95931.34,88722.186,97751.409,89782.474,89429.045,91509.636,106633.747,121419.926,113836.132,127459.415,114026.837,113963.268,117337.305,133423.033,152562.934,150474.447,162757.906,142992.984,145486.805,149804.58,167167.576,191720.879,183188.064,199209.25,179444.228,180692.173,185321.442,205871.064,225856.719,215760.638,232586.972,215863.892,215829.474,220018.848,238416.208,264116.758,250098.121,267057.133,251266.483,250877.029,254922.055,268472.163,295897.474,272660.593,296118.926,282184.819,279010.077,283287.289,298897.834,330885.226,311788.278,329726.715,314891.53,313857.113,317824.513,323759.447,352159.006,324505.853,344995.018,337959.227,333474.769,336354.831,348054.112,391704.878,357788.32,383956.05,369879.495,365849.103,370375.84,386650.048,417849.278,397080.744,415799.886,402249.663,400526.69,404344.989,418563.125,456233.054,424164.264,450520.354,437398.09,432986.814,437370.199,444159.919,502256.056,463644.712,497667.517,473207.988,470020.229,476932.051,502923.23,461206.395,515068.744,538385.555,482064.813,493066.123,504395.981,526017.127,540014.823,522327.479,550814.978,533015.975,529453.143,534793.602,552991.188,571694.331,567724.683,600048.451,562342.76,564136.734,573114.663,612303.359,623084.349,623696.164,662102.391,617693.854,619694.624,630296.566,650545.397,662003.273,651044.216,692531.653,656274.335,654530.962,664031.135,692170.822,693516.391,703193.367,741755.079,692843.607,696293.527,707658.915,740382.627,753349.476,750942.997,791035.828,746866.052,748225.033,758927.732,767270.91,792709.703,777681.629,812070.174,779990.307,779220.747,787433.104,818412.207,819262.303,790833.828,859510.434,818837.255,809502.779,822004.693,844907.837,872105.611,833029.768,901876.213,858506.724,850014.405,862979.857,895819.202,894913.972,856558.47,,895366.587,882430.548,
Actividades terciarias|62---Servicios de salud y de asistencia social,27292.974,27853.122,28998.476,30868.044,27573.048,28048.191,28753.154,30770.438,30915.32,33089.711,35704.99,30842.879,31591.823,32620.115,36178.107,36883.423,42289.029,44567.405,36530.765,38450.186,39979.491,45918.368,44743.554,48103.919,53625.767,45330.961,46255.28,48097.902,52643.196,57020.221,59408.562,66852.045,54831.709,56357.326,58981.006,70339.161,72927.829,78643.872,89679.966,71633.495,73970.287,77897.707,92555.249,95237.346,103021.126,110549.359,93896.298,96937.907,100340.77,111276.245,113418.328,121760.411,128898.307,112347.287,115484.995,118838.323,133201.225,139028.237,141249.281,150076.057,136114.731,137826.248,140888.7,147870.195,152540.444,156811.328,163632.326,150205.32,152407.322,155213.573,168818.47,170434.211,172592.37,176017.125,169626.341,170615.017,171965.544,182196.447,180481.624,183631.956,187361.817,181339.036,182103.342,183417.961,188035.671,188849.27,193582.654,196590.25,188442.471,190155.865,191764.461,200431.433,204744.042,213261.582,212009.871,202587.738,206145.686,207611.732,216741.475,221484.692,228745.522,232678.65,219113.084,222323.896,224912.585,241955.89,251211.712,255916.136,256373.594,246583.801,249694.579,251364.333,255226.279,283438.456,263267.368,269171.272,269332.368,267310.701,267775.844,277497.871,273278.633,301141.416,307213.028,275388.252,283972.64,289782.737,311339.133,304656.315,336240.082,332901.522,307997.724,317411.843,321284.263,337136.763,326639.788,359541.791,357872.954,331888.276,341106.114,345297.824,368357.098,356468.491,388034.519,383577.828,362412.795,370953.369,374109.484,387100.78,374483.9,405217.584,403559.2,380792.34,388934.088,392590.366,415546.547,407722.55,436661.62,432179.119,411634.549,419976.906,423027.459,437805.57,432260.012,458381.491,454998.175,435032.791,442815.691,445861.312,465626.096,469557.73,499576.113,493282.08,467591.913,478253.313,482010.505,500504.586,500182.886,537694.652,525672.228,500343.736,512794.041,516013.588,529188.009,529490.376,558998.455,,529339.193,539225.613,
