Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017<R>,2018<P>
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",NA,-4.898785774025,-4.039754112822,3.340360651732,-2.597097808482,12.59917024674,-1.67191759584,-0.892219167323,1.356298703354,-3.867858980703,0.32146103921,1.133187023597,4.256304284737,-6.330736742551,-0.012230060055,2.352039635518
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,7.850108581928,-11.705627135754,-1.752469267537,1.450301652586,5.349582185163,-1.810592336353,8.649861333923,-3.12819566056,4.517939594363,-2.514448595569,3.238348500446,6.754718955152,0.636751775131,-1.000759738557,3.414258893708
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,-0.677002595401,0.314245292864,0.219059762135,-0.289939904173,0.73939528881,-0.479550022289,0.456997978824,-1.365349123407,1.407816480381,-0.357779142938,0.144596630957,0.011289963842,-0.077767021369,-0.057648177947,0.040979206359
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,-0.677002595401,0.314245292864,0.219059762135,-0.289939904173,0.73939528881,-0.479550022289,0.456997978824,-1.365349123407,1.407816480381,-0.357779142938,0.144596630957,0.011289963842,-0.077767021369,-0.057648177947,0.040979206359
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,7.248757437854,-12.823413100808,-5.690240951863,1.155724435458,1.94022055776,0.314342450922,6.094923716836,-4.193144668601,1.722986210938,-4.006925107743,2.139959408446,4.419236834247,-0.38914770688,-2.546844415901,2.550908064013
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,NA,0.065557064002,-0.084256852092,0.124827068622,0.025340886795,0.001049107162,-0.04432242973,0.065045639484,-0.071111452615,0.129137224577,-0.157734882908,-0.037778793142,-0.02670827308,0.014854712148,0.005209606432,0.010623238218
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,0.065557064002,-0.084256852092,0.124827068622,0.025340886795,0.001049107162,-0.04432242973,0.065045639484,-0.071111452615,0.129137224577,-0.157734882908,-0.037778793142,-0.02670827308,0.014854712148,0.005209606432,0.010623238218
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",NA,0.101415921597,0.079845434439,0.160671239202,0.065839059512,-0.033653687296,0.004385754694,0.11793437031,-0.025675069553,-0.030177234939,0.014400802343,0.120816616974,0.019027296408,0.012224524456,0.012718022415,0.04728250086
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,NA,4.979171858097,-7.996846632683,-7.755821038685,1.500879433278,2.36345493793,1.774342289955,4.316130763169,-6.274436609456,1.249002998765,-3.531635239743,1.761434519048,3.89626409494,-1.174079143186,-2.496246949127,1.933113515591
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,2.102612594158,-4.822155050472,1.780081778998,-0.436334944128,-0.390629800037,-1.420063163997,1.595812943872,2.178078463022,0.375023222534,-0.331955787435,0.295487065566,0.530653715979,0.757852199703,-0.06852509562,0.559888809345
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,0.352203311435,-0.30014122996,0.378009239968,-0.009450515133,-0.143542916892,-0.24059065821,0.244153593739,0.31136285886,0.169997726072,-0.324279956268,-1.2790122445,0.095803912611,0.388227503472,0.135906443491,0.282264374446
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,0.882819273496,-0.936362098427,0.230037409901,-0.268433915992,0.358536485638,-0.17828194937,-0.009417719921,-0.265606691579,-0.382025289527,-0.041306247636,1.082088174763,0.411241104388,0.112656083292,0.087034883844,-0.111087383859
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,-0.380659538248,-0.260587708639,-0.227655955347,-0.159921819936,-0.109956301586,-0.342357945574,0.207116434362,0.012467080523,0.025602179214,0.438633381318,-0.017988163132,0.156795353764,0.006645338443,-0.101654695457,0.071908673522
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,0.048545306779,-0.031199559237,0.064760932046,-0.200617707546,0.018010727545,0.072305490698,0.051279962094,0.223972813117,-0.058700429152,0.055268875903,-0.095875266737,0.020945606795,-0.025977890793,-0.024257326375,0.022928532443
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,0.006976225796,-0.012380035,-0.005985170476,0.027948412435,-0.015367078736,-0.000496115226,-0.015962900692,0.007012732794,0.011553875483,0.00943742441,0.019296662822,-0.000541458577,0.012236945649,-0.013097557415,0.025680704378
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,0.053525236557,0.079346490963,0.284368126002,0.198908885967,0.079319588325,0.074826909242,0.099967543244,0.179181628496,-0.105200709706,0.3835669107,0.264013484095,-0.26862091517,-0.290718030371,0.016095781057,-0.069884803787
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,0.032809161091,0.128623841502,0.152081352808,-0.048743140545,0.076159611746,-0.044070167751,0.122328816914,0.482671489974,-0.107188348244,-0.132844593523,0.017909447806,0.112856542738,0.10901770874,0.269087229126,0.151732049122
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,NA,0.049062998466,0.105095538209,0.145316659603,0.117295002458,0.100482699394,-0.123246794261,0.110967117134,0.069189369301,0.0175714221,0.012856071904,0.042237046663,0.042420516975,0.086365592466,0.019979586365,-0.097832491616
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,NA,0.624907917543,-3.147725246529,0.21561750076,-0.209838411212,-0.531861897052,-0.308668958887,0.179326942545,0.739923255841,0.089900542403,-0.55765547331,0.163936644247,-0.203243659542,0.115731363746,-0.159465384325,-0.195897707473
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",NA,0.467592104017,-0.431803280843,0.578161161128,0.104467927781,-0.236393330042,-0.328913583335,0.585311660099,0.374654236129,0.662063799501,-0.141690371717,0.085030804615,0.178009479813,0.172264355083,-0.294898694754,0.366444056926
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",NA,0.010579648211,-0.022067111684,0.002915011374,-0.01039543826,-0.004343227722,-0.002062541991,-0.004755349095,0.009681354619,0.01203858032,-0.013132989024,0.006893865411,0.02545518323,0.009607793057,-0.004366195322,0.031911272553
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,NA,-0.045749050985,0.007045349173,-0.037544488769,0.022445775856,0.018325839346,0.001493150667,0.025496843449,0.033568334949,0.03940987407,-0.020808820191,0.006956609511,-0.040467951045,0.061795436919,0.001110834145,0.081721532688
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,1.278353739474,0.80354067219,3.718711922191,0.584517121301,2.669966338593,-1.645384764986,2.097939638263,2.430298131449,1.387136903045,1.850255655112,0.953792461043,2.324192157063,1.10366650338,1.603732855291,0.822371623335
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,NA,0.155856427447,0.159041574131,0.248983091786,0.374004682043,0.232832187033,-0.177716161788,0.399958257651,0.286973682187,0.503329358482,0.010681883274,0.242074724253,0.324029807891,0.461715423732,0.659453890277,0.319052466579
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,NA,-0.053017153996,0.023990494236,0.529746240503,0.175948281071,-0.017426062274,-0.985884260522,0.39241967748,0.884054732375,0.184879443155,1.046390835195,0.070287081866,0.477583040297,0.669090352019,0.423438662181,0.15110036904
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",NA,0.33065844881399997,0.376480695509,1.247275470303,0.298688146276,0.195648994459,-0.728042486683,0.375070666543,0.070136335948,-0.039881792928,0.09466228239,-0.225405328028,-0.207284708556,-0.081858769479,-0.377361673249,-0.253077222246
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,NA,0.020660822989,0.023317811514,0.035096181942,0.049370949525,0.020054524972,0.015044423935,0.012026005043,0.020629460103,0.079635726066,0.036376233211,0.019349139705,0.112311769108,0.156320718318,0.026618877485,0.097883400044
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,NA,0.086536189303,-0.00155808465,0.149572500527,0.108238633249,0.259936863997,0.003888438221,0.225325494287,0.128850520087,0.284252071204,0.196942565866,0.233672718833,0.291789817184,0.09289706997,0.0359066852,0.271775160457
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,NA,0.609172972996,0.575945600906,0.567492547454,0.565667445552,0.584129959801,0.450407757464,0.634634184953,0.515253448248,0.487398028767,0.197457476012,0.362316377109,0.433328194265,0.165578647762,0.082301496124,0.20357968531
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",NA,-0.018166053536,0.020562485264,0.034585329667,0.058723891074,0.040076146704,-0.063775432062,0.030342724016,0.032105659949,-0.035776331337,-0.033315687374,0.031661813772,0.047647249771,0.023758637581,0.029919494867,-0.02020441209
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",NA,0.02955527065,0.057725978238,0.048673500171,0.186529879458,0.218257317083,-0.04666606364,0.089177170458,0.084367859677,0.205846123836,0.114449067107,-0.110775279336,-0.101537848441,0.107212495306,0.116448332044,0.089151046281
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,NA,-0.149005120295,0.161920522536,-0.078253738912,0.195099664611,0.313781751263,-0.035683057569,0.002192329709,-0.016218915088,-0.109737407493,0.030437528716,0.093638154363,0.489425512892,-0.187761863986,0.396812584846,-0.029797014385
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,NA,0.011550169982,-0.031796509467,0.246819853142,-0.008772635499,0.333497119758,0.060864809322,0.064520801624,0.306861107783,-0.003870664523,0.085549596129,-0.01866351781,-0.182523476318,-0.010382047442,-0.058444275751,0.12023635557
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",NA,-0.009388116533,0.003512651168,0.005842636384,-0.000519964492,0.002391812469,0.005968998925,0.001268664011,0.007857233372,0.002342158863,-0.005559472617,-0.001367821385,0.00067295566,0.012570247671,-0.002806913317,0.006368748193
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,NA,0.495302422391,-0.400193875179,0.235737512194,-1.2143558884,-0.389015010243,-0.128546698317,-0.073674267518,-0.069300843377,0.038426516056,-0.028216631173,0.007050155261,0.303500792695,0.020593303476,0.146504624079,-0.222133209818
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,NA,0.089524627627,0.067928704096,0.237449182655,-0.032621673553,0.077077105947,0.09803981631,0.005217793643,0.094781114796,0.040773324366,0.085252660904,0.180494241894,0.079673972099,0.045172774918,0.125608599543,-0.041222320075
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",NA,-0.320887168364,-0.233337376112,0.209691614375,-0.171484289613,0.798723627626,-0.113284848581,-0.060539863638,0.083946735389,-0.250479651469,0.019147317472,0.069460000545,0.255575078514,-0.371240486466,-0.000667529037,0.129658570474
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Total<C1>,49095.694,57789.545999999995,54034.75,56021.511999999995,59806.397000000004,67699.514,69236.59,78454.86599999998,80052.24900000001,88109.73899999999,87657.644,93850.195,104777.62700000001,110303.92499999999,116289.76000000001,126760.30900000002
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades primarias<C1>,1867.635,1748.483,1920.35,2176.819,2197.303,2980.931,2817.331,3013.655,2228.259,3601.04,3235.906,3302.544,3489.41,3679.365,3749.255,3921.025
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",1867.635,1748.483,1920.35,2176.819,2197.303,2980.931,2817.331,3013.655,2228.259,3601.04,3235.906,3302.544,3489.41,3679.365,3749.255,3921.025
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,21468.741,27755.29,21561.2,19797.005999999998,21433.076,24436.314,25444.6,31113.676,28793.375,31991.22499999999,28331.629999999997,30711.919,36791.573000000004,38389.214,38649.897000000004,44323.707
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,309.007,362.626,272.657,364.323,383.609,378.267,459.697,493.729,418.548,538.123,402.123,366.383,359.057,380.045,306.379,325.079
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,309.007,362.626,272.657,364.323,383.609,378.267,459.697,493.729,418.548,538.123,402.123,366.383,359.057,380.045,306.379,325.079
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",426.345,501.515,570.498,668.775,736.998,819.954,842.602,970.6,987.072,1053.297,868.496,1249.801,1292.321,1323.153,2100.127,2395.523
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,9057.095,12535.236,8091.416,4292.41,5430.381,7664.665,9150.661,12914.111,8211.109,9574.979,6061.786,7860.685,11931.212,11317.206,9321.57,12605.24
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,11676.294,14355.913000000002,12626.629,14471.497999999998,14882.088,15573.428,14991.64,16735.236,19176.646,20824.825999999994,20999.225,21235.05,23208.983,25368.81,26921.821000000004,28997.865
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,2483.707,2823.193,2684.87,2975.995,3217.744,3368.931,3524.607,3788.318,4233.912,4632.447,4397.188,3355.401,3607.462,4150.144,4456.779,4830.883
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,985.256,1530.852,958.314,1136.245,1028.71,1236.022,1182.747,1261.846,1097.174,867.567,838.717,1821.378,2256.512,2574.618,3046.883,3058.142
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",1385.52,1270.925,1162.347,1076.8200000000002,1021.894,1012.813,954.4200000000001,1154.611,1138.685,1135.752,1525.311,1490.594,1666.196,1713.827,1707.44,1807.802
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",692.846,746.61,742.2589999999999,809.591,716.764,785.932,840.635,902.529,1142.4920000000002,1252.3819999999998,1245.7869999999998,1214.858,1430.565,1453.33,1448.5140000000001,1553.593
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,119.104,128.422,134.248,134.137,161.912,154.828,163.653,156.922,174.807,191.926,204.148,226.918,243.839,284.367,279.814,321.902
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,482.657,546.238,606.086,834.672,1019.121,1125.821,1250.579,1471.962,1648.489,1649.676,2023.8210000000001,2262.01,2124.639,1849.789,1910.304,2014.416
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,996.647,1116.6190000000001,1355.2740000000001,1512.067,1498.685,1676.802,1527.836,1660.419,2082.878,2291.902,2350.6009999999997,2230.2219999999998,2649.132,2975.5520000000006,3647.411,3986.5139999999997
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,766.095,788.19,841.56,976.494,1175.948,1258.61,1116.772,1108.025,1113.637,1201.007,1272.451,1358.198,1560.158,1845.614,2010.71,1968.529
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,2176.5679999999998,3505.485,2282.795,2593.23,2568.92,2583.247,1970.9170000000001,2420.7180000000003,3251.095,3660.778,3156.892,3011.995,2847.0150000000003,3066.11,3084.016,3411.5389999999998
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",1263.551,1635.859,1596.462,2173.429,2204.0860000000002,2086.12,2149.548,2465.4579999999996,2887.115,3473.045,3546.929,3797.7650000000003,4317.822,4824.700999999999,4663.445,5190.377
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",174.055,129.072,119.636,129.835,130.631,131.675,130.007,130.457,146.168,164.37,165.83,173.229,211.807,235.889,252.667,309.451
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,150.288,134.448,142.778,118.983,137.673,152.627,179.919,213.971,260.194,303.974,271.55,292.482,293.836,394.869,413.838,544.717
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,25759.318,28285.772999999994,30553.199999999997,34047.687,36176.018000000004,40282.269,40974.65900000001,44327.53499999999,49030.615000000005,52517.473999999995,56090.10800000001,59835.73200000001,64496.644,68235.34599999999,73890.60800000001,78515.57700000002
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,1295.33,1492.429,1641.059,1869.045,2184.903,2556.158,2634.012,2936.647,3390.364,4043.192,4034.68,4398.273,5154.381,6338.59,7564.566,8396.109
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,3087.319,3384.341,3628.24,3987.17,4329.527,4635.762,4268.757,4763.588,5836.818,6353.95,7441.488,8308.897,9294.623,10733.505,12286.53,13209.332
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",3529.655,4023.983,4427.838,5187.478,5425.781,5891.952,5524.773,6056.965,6651.322,7006.942,7573.467,7704.21,7562.967,7563.406,7530.126,7719.954
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,133.133,158.276,192.704,237.62,291.719,309.7,328.581,353.779,352.09,376.655,401.151,403.809,418.73,433.971,426.443,469.508
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,492.677,541.83,740.271,880.769,1036.921,1179.592,1151.583,1234.659,1357.099,1504.433,1692.242,1847.135,1909.859,2113.052,2298.946,2689.374
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,7379.26,8082.102,8840.268,9699.159,10512.481,11489.512,12159.66,13231.999,14141.999,14894.011,15654.105,16553.856,17433.089,18102.103,19020.824,20085.436
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",203.207,201.206,224.232,242.968,324.489,366.883,328.972,379.099,424.965,403.786,394.474,439.055,474.876,482.644,512.105,530.271
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",474.019,519.713,585.867,639.4,779.449,972.73,1003.928,1086.76,1204.672,1451.22,1568.818,1532.828,1480.729,1637.279,1811.959,1963.916
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,2610.927,2755.276,3060.112,3323.573,3640.877,4158.849,4344.083,4597.274,4879.832,5263.63,5539.108,6024.018,7006.78,6983.075,7655.893,7982.052
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,1053.473,1150.475,1164.309,1253.153,1327.46,1678.672,1839.929,2054.494,2554.338,2719.433,2978.34,3151.769,3292.917,3356.863,3576.036,3888.097
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",85.598,81.761,89.359,100.306,108.46,113.599,127.69,133.393,151.734,157.614,134.462,160.637,164.917,184.988,178.464,186.539
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,1806.547,2076.93,1969.567,2083.53,1416.985,1223.038,1173.738,1166.702,1180.389,1231.402,1260.227,1294.262,1688.92,1765.666,1975.75,1814.38
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,902.389,1011.587,1100.951,1305.367,1339.098,1464.065,1594.548,1655.593,1795.006,1906.511,2044.47,2274.141,2431.491,2568.903,2843.062,2896.392
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",2705.784,2805.864,2888.423,3238.149,3457.868,4241.757,4494.405,4676.583,5109.987,5204.695,5373.076,5742.842,6182.365,5971.301,6209.904,6684.217
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Total<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,101,101
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,3.804070882469,3.025604319508,3.553916692499,3.885684127911,3.674026709885,4.403179319722,4.0691359872,3.841259508365,2.783505807563,4.086994287885,3.691527461085,3.518952730999,3.330300656647,3.335660993025,3.224062892554,3.09325926304
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",3.804070882469,3.025604319508,3.553916692499,3.885684127911,3.674026709885,4.403179319722,4.0691359872,3.841259508365,2.783505807563,4.086994287885,3.691527461085,3.518952730999,3.330300656647,3.335660993025,3.224062892554,3.09325926304
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,43.728358336273,48.028219498385,39.902470169659,35.338221503197,35.837430567837,36.095257640993,36.750221234177,39.65805766592,35.968227451049,36.308386976382,32.320775128293,32.724406166657,35.113959013407,34.80312599937,33.235855848357,34.966550136762
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,0.62939735611,0.627494114593,0.504595653723,0.650326967255,0.641418007508,0.558744040615,0.663950954257,0.629315968751,0.522843524359,0.610741793254,0.458742651126,0.390391303929,0.34268479854,0.344543496526,0.263461718383,0.256451725753
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
