Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017<R>,2018<P>
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",60.640332818483,79.890779038871,76.906106945063,89.490068093919,99.617188944205,102.298781595957,88.261009524239,98.574435632824,96.972936791983,96.489865359976,100,112.321754799183,108.319554093147,108.237155300868,114.636000355813,116.084789038237
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,83.92303011053,84.868186721861,76.502612706609,86.833509248133,99.351434341751,106.248248042511,92.35452877351,94.571314367287,113.162479614587,112.362853697188,100,115.047848877345,125.068856561057,118.752709396265,104.339216179207,107.750631430225
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,101.59338497998,107.838912245209,109.99022630419,109.823796825246,115.434788711681,110.60940925837,89.443021442995,100.646380502411,92.752618463306,94.384172482983,100,106.58149247076,99.355004025733,99.890440908607,101.897087103501,98.122311617384
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,77.214894099471,80.018774871723,79.016851102234,81.529587176199,85.551343721892,86.999353493889,88.394757306299,89.028841114896,89.97861692689,94.954745375746,100,105.512922970958,110.223988735398,110.756982643649,103.17496692341,102.828878044328
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,125.126853342959,186.93427920924,101.099164260329,99.480439249223,93.767526932475,88.923672812084,91.542821246113,88.315609729009,98.401404931142,98.576327187917,100,140.9823064749,236.135675810751,275.322773211906,280.61833629498,288.865365393159
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",81.25801563316,82.834687465219,73.54520003767,80.933880122942,80.691249368595,77.142881604068,91.68360401702,88.085751222143,96.380229959847,97.968545328459,100,96.002328707311,90.927287826511,103.050435348407,89.30010359323,96.314135767061
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",115.438284119005,108.409457086041,98.54631049782,96.488308068957,94.310313962096,93.120920645826,86.348648400192,88.303472501101,89.229174428225,96.400733497516,100,102.221176595817,98.379507550283,100.654390098751,83.046095190172,79.114553345494
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,81.469355793049,99.314165800303,89.119334231455,84.935758149113,95.975377996477,83.911373490271,89.828610397034,97.632319659828,102.18804217381,101.602995891597,100,95.400569292947,103.471918112742,96.947488324982,101.431756718359,101.106912078839
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,124.447976052335,123.046053848612,112.104586045104,115.404957704791,115.086692565125,118.425113095538,120.58612078099,112.989590165313,110.172922657787,104.220481644048,100,102.312782738846,103.04012579251,107.160124783479,105.045154129459,104.137446815667
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,69.213203817956,74.96769147386,79.34019855707,79.989614537052,78.213862645762,82.691684814181,102.552454701532,102.168549572736,101.589332831369,105.77980222184,100,98.60633578149,102.357143088961,102.179681490833,107.47049068067,107.788448119744
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,90.462198793012,97.960146336545,115.325548401965,120.74709415374,123.556078871941,120.072124040387,109.496211957539,110.261562171427,112.832533955552,103.068962537268,100,111.712684901122,108.121246165147,103.108931426349,95.55823215083,91.010060637486
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,127.179080591442,135.463622598479,146.304164400372,144.82559777873,154.818895563063,143.400597658479,85.592766279703,111.617990073674,89.502808540081,88.586855723829,100,111.835910470293,86.05844814316,85.963964955577,97.444068920191,88.616821730496
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",59.842714962542,56.80380433015,57.60852477856,53.946491104438,60.304704185956,67.001447358435,65.840985721565,68.111224345978,75.571760790138,80.696466710756,100,76.940246321975,75.400869499225,72.183478430565,70.445293103635,68.118677970879
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",151.305535628298,141.659214418381,130.777902410878,124.067228872701,112.147468879552,101.422127632094,98.776661383409,101.352214546134,97.964658794659,109.570371451876,100,97.57339821118,93.259564264586,83.492228837604,68.327547019358,65.994162678485
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,127.338350872519,115.923271613161,115.701745037965,109.191820967097,104.267483681897,104.043559344612,113.712934594379,111.849607033435,124.460237112029,116.921273478087,100,103.844012255228,100.400959104835,114.539230051952,113.109497802051,110.952044758226
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,79.02043499162,80.585739114122,82.840337076596,85.877165645436,86.833530278009,88.644920318169,87.570420290597,91.192578923759,94.709984149758,98.008335017861,100,105.353584765446,109.710468882517,113.89830028795,118.666234126722,121.391106559981
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,64.647243250453,66.839421733461,71.306467839639,74.191828325691,77.37741771159,78.698342571325,74.38082933131,84.945018525226,92.777445698937,98.868276408217,100,112.360295419312,119.421029525608,125.688949746691,145.645527386327,148.8377528624
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,83.424185578184,85.810488237334,90.244527319884,96.579076541284,90.339019399975,93.247386658277,87.710943920714,86.502702506637,92.32220478174,94.641915502914,100,112.145388341377,121.459658061313,123.210339891161,119.501178889915,122.267377119573
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",88.254137959249,87.344398254631,87.309297881106,88.823809968469,89.912116633184,84.455966907806,81.629801582721,87.431083721782,93.102127568098,96.950915789229,100,102.190130499782,104.747089165716,107.985578833709,112.44056506199,116.114267847889
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,33.736397316083,37.60095795107,42.140596949197,49.859416109815,60.402645610703,64.834003635484,69.999858527372,72.289647432072,75.687130742837,93.001929469002,100,104.676976272864,113.069821820666,152.727030014325,157.112681497593,176.032868081852
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,32.118825955239,38.472004233636,37.439680020883,42.232994756659,46.688842947921,56.33232966073,57.09301544357,71.035311937095,76.543861314148,89.94949359805,100,110.077091758366,127.493310827863,148.448770441704,162.293301741485,168.006487134978
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,76.406356502328,78.059507040411,79.414369628978,82.75892187434,85.894546218487,89.167353986479,91.149143372258,94.389849228713,96.954712882574,99.25989372441,100,101.615880312928,103.733469257157,105.0439558954,105.954475309601,107.25307953355
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",76.275841090571,94.856716226812,92.079687136204,102.151040534716,93.417700976293,102.546931812019,93.966011822507,95.8451599855,99.996615616849,107.253630158687,100,95.432754549447,96.851912033766,110.784479626625,124.821433013067,112.178396952261
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,81.844276578831,82.859693847582,85.448949142985,89.395879591014,92.239282903161,95.184502061771,96.280980408282,98.599248912333,102.365652032597,107.487772308439,100,98.802097406437,102.7462866586,112.622815364794,116.014457850198,118.108731492033
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",68.449333898183,70.222496779545,80.047513691359,83.906205016604,81.939961636045,83.914460157805,86.229146485754,85.759985050941,88.927455097127,98.342098232381,100,98.780691466516,98.282205283256,99.437665998714,113.571676645083,121.249303364523
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,88.597011610861,92.708435048914,90.070922467298,90.111120276121,92.896506332173,93.976661208017,95.619826790365,99.243928171517,100.293714051616,98.058443570864,100,101.117056298393,99.695529319489,102.193020916627,101.100374471744,102.251627949026
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,110.203145286213,109.696713050032,106.072320864114,115.949023585485,114.4069208436,113.024806075087,110.286186906776,105.850996057668,103.873209723181,103.781998394998,100,103.814344290687,111.998124808803,116.314265858933,120.457869855021,123.316281523003
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",83.185260415135,84.014930133228,83.340686516223,86.714269154176,91.019774006412,92.175463668644,88.685902593107,91.841888689536,93.143488569117,96.125939549339,100,98.695285831195,103.287939684292,108.67000818366,111.72483755233,114.582370931455
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,117.512719672176,115.225418128529,140.67244732386,122.697002675551,116.531307091193,120.811968867743,120.195327018352,117.197515391294,106.01286307543,106.769639370283,100,106.055373300279,98.996255799974,106.983322005131,118.870642407289,122.783641814032
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,82.586703202023,78.158118994148,81.614966313084,84.061300300852,92.913666388885,97.202295700975,92.597305988314,90.877488853421,92.104700160548,94.5183312382,100,100.254994185417,96.530450053438,99.012208270362,101.384454582692,103.505492073805
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",85.689988955291,84.15359903529,83.835502255023,87.008533152719,88.37437760212,89.277486337554,95.426992695271,99.072492630736,99.801060224614,102.429199187518,100,102.250444627268,108.184331733014,110.257464378784,114.54169463591,117.509443855407
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,2.225480931724,1.662589097165,4.713655826975,2.440545856707,1.945252809871,-5.275498131504,4.026528552997,4.096344797843,2.550347699568,2.112204024024,6.601273516317,2.210911918235,4.238669260197,3.393788111002,1.94900369488
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,-5.775732118237,-2.34771846635,14.210892744214,4.585253133384,7.339118837432,-7.06716177769,-5.673676513997,12.334402239751,-0.780336192378,4.569448360518,10.965837263497,-2.382019882276,16.623733978752,6.935276927002,4.054231053374
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,-5.775732118237,-2.34771846635,14.210892744214,4.585253133384,7.339118837432,-7.06716177769,-5.673676513997,12.334402239751,-0.780336192378,4.569448360518,10.965837263497,-2.382019882276,16.623733978752,6.935276927002,4.054231053374
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,7.169484884025,0.088791969198,3.700906814425,5.479054264906,-1.105444933235,-16.734390864031,9.367611735092,0.718194924703,1.129613974998,1.031655597626,8.66561595626,-1.937928243828,-1.441728725334,-2.22688891903,-1.126725451674
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,NA,19.647511087295,32.485776307403,-7.469561001383,-37.908788853898,-18.300318269609,-13.082323389762,8.888358412746,4.932110666947,15.445545753618,27.904611157228,-14.347714939751,-10.510691324005,-1.610640042483,-2.511997824757,-3.452228713116
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,19.647511087295,32.485776307403,-7.469561001383,-37.908788853898,-18.300318269609,-13.082323389762,8.888358412746,4.932110666947,15.445545753618,27.904611157228,-14.347714939751,-10.510691324005,-1.610640042483,-2.511997824757,-3.452228713116
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",NA,31.745284574891,-3.735940655123,16.36275927716,11.31647462784,2.69189753312,-13.722325772327,11.685144056451,-1.624659406427,-0.498150770707,3.63782727536,12.321754799184,-3.563157211345,-0.076070099225,5.911874750549,1.263816495627
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,NA,1.12621840523,-9.857137684193,13.503978721803,14.416007370895,6.941836065533,-13.076657286097,2.400299826351,19.658355571856,-0.706617529169,-11.002616336628,15.047848877345,8.710295569625,-5.050135851932,-12.137401572003,3.269542724145
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,6.147572764172,1.994933010906,-0.15131297074,5.109085688745,-4.180177836478,-19.136154832844,12.525693876024,-7.843065989755,1.759038231705,5.949967424919,6.58149247076,-6.780246999271,0.538912849056,2.008847069491,-3.70449793357
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,3.631269335992,-1.252110859102,3.180000264391,4.932879810862,1.692562277811,1.603924346987,0.71733191868,1.066818123318,5.53034556299,5.313325420746,5.512922970958,4.464918260047,0.483555271739,-6.845632247525,-0.335438807884
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,49.395812501474,-45.917268524535,-1.601126006282,-5.742749388587,-5.165811959485,2.945389401048,-3.525357284355,11.42017275664,0.177763983042,1.444233978579,40.9823064749,67.493128545738,16.595161771558,1.923401766333,2.93887748287
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,1.940327756928,-11.214489620003,10.046447737565,-0.299788857248,-4.397462912388,18.849078632532,-3.924205241985,9.416368280479,1.647968021319,2.073578478409,-3.997671292689,-5.286372684013,13.33279350092,-13.343302926076,7.854450209577
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,-6.088818009212,-9.098049979526,-2.088360709262,-2.257262201451,-1.261148718843,-7.272557228458,2.263873421445,1.048318827001,8.037235708215,3.73365053553,2.221176595817,-3.758192943448,2.31235407161,-17.493817101573,-4.734168217874
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,21.903708251461,-10.265234054674,-4.694352935219,12.997611474761,-12.569895277359,7.051769814553,8.687331606603,4.666203291958,-0.57251931808,-1.577705339818,-4.599430707053,8.460482866733,-6.305507723024,4.625461134532,-0.320259305399
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,-1.126512658698,-8.892172858278,2.944011281001,-0.275781167461,2.900787620189,1.824788365377,-6.29967243865,-2.492855760787,-5.402816654169,-4.049570273972,2.312782738846,0.710901447691,3.998441344361,-1.973654527086,-0.86411155404
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,8.314147212487,5.832521980132,0.81852073954,-2.219978057861,5.725100406689,24.017856126623,-0.374350014257,-0.566922740695,4.12491082841,-5.463994165652,-1.39366421851,3.80381978272,-0.173374903571,5.177946449472,0.295855575852
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,NA,8.288486952091,17.727007068528,4.701079532593,2.326337323385,-2.819735672549,-8.807966184799,0.698974147329,2.331702665456,-8.653152664399,-2.977581671261,11.712684901122,-3.214888926136,-4.63582775502,-7.323031255457,-4.759581054373
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,NA,6.514076032403,8.00254828119,-1.010611439327,6.900228921963,-7.375261180528,-40.312127231471,30.405868305419,-19.813276980706,-1.023378853907,12.883564026419,11.835910470293,-23.049360638039,-0.10978955538,13.354553818623,-9.058783451382
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",NA,-5.078163038383,1.416666467853,-6.356756553303,11.786147627673,11.104843747893,-1.731994878651,3.448062934558,10.953461071649,6.781244564155,23.921162940671,-23.059753678025,-2.000743299298,-4.267047701211,-2.408009927925,-3.302726172681
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",NA,-6.375392129482,-7.681330192447,-5.131351256189,-9.607500789253,-9.563605273139,-2.608371871552,2.607451119174,-3.34235987506,11.84683619584,-8.734451955453,-2.42660178882,-4.421116847091,-10.473280144513,-18.162985980098,-3.414997965918
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,NA,-8.964368692654,-0.191097587321,-5.626470083689,-4.509804160775,-0.214759510231,9.293583678486,-1.638624108673,11.274630651875,-6.057327069975,-14.47236501513,3.844012255228,-3.315601040078,14.081808653196,-1.248246779074,-1.907402194996
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,1.980885226294,2.797762963099,3.665881472732,1.113642521135,2.086049057732,-1.212139425152,4.136280973806,3.857117835147,3.482579896632,2.032138370452,5.353584765446,4.135487299052,3.817166627843,4.186132564505,2.296249184372
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,NA,3.390985249774,6.683250678007,4.046421837275,4.293720019831,1.707119336365,-5.486155233958,14.202838673471,9.220584455326,6.564990729583,1.144678184851,12.360295419312,6.284011696433,5.248590006284,15.877750335137,2.191777209613
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,NA,2.86044465716,5.167246071699,7.019316749199,-6.461085946128,3.219392105006,-5.937370403583,-1.377526406704,6.727538107443,2.512624916896,5.661428626644,12.145388341377,8.305530755828,1.441368976162,-3.010429972454,2.314787398211
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",NA,-1.030818186722,-0.040186175904,1.734651548138,1.225242043886,-6.068314182434,-3.346318121217,7.10681886588,6.48630167317,4.133942286459,3.144977214449,2.190130499782,2.502158137413,3.091722828565,4.125538128699,3.267239704704
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,NA,11.455166948561,12.073200379721,18.316824438731,21.145914500216,7.336364127726,7.967817198104,3.271133617799,4.699820003904,22.876806870902,7.524650908807,4.676976272864,8.017852489285,35.073203048429,2.87156208227,12.04243120537
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,NA,19.78023196505,-2.683312796712,12.802766297956,10.550632785897,20.654799099573,1.350353850838,24.420318992092,7.754663457988,17.513660865478,11.173499705137,10.077091758366,15.821837942202,16.436516926079,9.326134031685,3.520284159721
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,NA,2.163629590206,1.735679150352,4.211520233665,3.788865626969,3.810262597659,2.222550403457,3.555388165547,2.717308772945,2.377585135678,0.745624690719,1.615880312928,2.083915366091,1.263320939353,0.866798481111,1.225624703585
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",NA,24.360105205761,-2.927604075992,10.937649455318,-8.549437688259,9.772485021916,-8.367797883258,1.999816876918,4.331419168142,7.257260155328,-6.763062609587,-4.567245450553,1.487075890263,14.385433700062,12.670505321459,-10.12889834351
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,NA,1.240669856459,3.124867079724,4.619050892509,3.180687214172,3.193020441954,1.151950499041,2.407815639413,3.819910558967,5.003748986244,-6.966161962082,-1.197902593563,3.992009639165,9.612540781169,3.0115056833,1.805183319944
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",NA,2.590474998631,13.991266848085,4.820501159004,-2.343382566487,2.40968934124,2.758387915022,-0.544086835987,3.693412544678,10.586880199115,1.685851529933,-1.219308533485,-0.504639293225,1.175656073374,14.213940466535,6.760159703755
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,NA,4.640589296749,-2.844954270045,0.044629063101,3.091056961136,1.162750805699,1.748482613902,3.790114982217,1.057783483021,-2.228724404005,1.979999231512,1.117056298393,-1.405823142941,2.505118949852,-1.069198693886,1.138723257255
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,NA,-0.459544266968,-3.304011656452,9.311291240646,-1.329983379073,-1.208069195747,-2.423024876939,-4.021528872747,-1.868462658026,-0.087810252929,-3.644175727474,3.814344290687,7.883092239354,3.85376188887,3.562421140253,2.372955516665
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",NA,0.997375873986,-0.802528331495,4.047941982451,4.965163051286,1.269712735335,-3.785780875572,3.558610787228,1.417218110552,3.201996216847,4.030192546178,-1.304714168805,4.653366991562,5.210742431129,2.811106228599,2.557652749136
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,NA,-1.946428905763,22.084562250793,-12.778227001998,-5.025139530639,3.673400636621,-0.510414535224,-2.494116619525,-9.54342101752,0.713853274875,-6.34041606791,6.055373300279,-6.65606775087,8.06804877681,11.11137715614,3.291813123492
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,NA,-5.362345312467,4.422889603055,2.997408561542,10.530846009223,4.615714220274,-4.737531844749,-1.857307960029,1.350401868066,2.62052975955,5.799582673529,0.254994185417,-3.715070917156,2.570958920786,2.395912942223,2.092073681161
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",NA,-1.792963143923,-0.377995455826,3.784829591697,1.569782181023,1.021912413914,6.888081878186,3.820197862785,0.735388375251,2.633377798781,-2.371588577072,2.250444627268,5.803287337652,1.916296576925,3.885660060536,2.590977223561
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,2.225480931724,1.662589097165,4.713655826975,2.440545856707,1.945252809871,-5.275498131504,4.026528552997,4.096344797843,2.550347699568,2.112204024024,6.601273516317,2.210911918235,4.238669260197,3.393788111002,1.94900369488
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,-0.643412197984,-0.241063730561,1.401614066656,0.493258532106,0.806034772547,-0.817233026798,-0.643683412981,1.268862773096,-0.086627463344,0.490792858743,1.206155841387,-0.272730627295,1.817814920639,0.848482666026,0.512996278114
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,-0.643412197984,-0.241063730561,1.401614066656,0.493258532106,0.806034772547,-0.817233026798,-0.643683412981,1.268862773096,-0.086627463344,0.490792858743,1.206155841387,-0.272730627295,1.817814920639,0.848482666026,0.512996278114
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,1.531943814694,0.019890264236,0.816205085839,1.196674344024,-0.248600406876,-3.650732431207,1.796396956973,0.144797273083,0.22035380871,0.198457015587,1.64934297386,-0.375992326837,-0.268366710328,-0.391929419423,-0.187522075823
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,NA,0.178926556531,0.346262146826,-0.103756409639,-0.465308586269,-0.136150125906,-0.078000545955,0.048627293614,0.028244162262,0.089160413073,0.181336334468,-0.116788518297,-0.068742488817,-0.009222875619,-0.013577080585,-0.0175931425
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
