Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017<R>,2018<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,9.778867135432,8.902171333506,10.258732353894,10.825948617304,8.38213565891,9.492411913008,9.247015243593,10.373829688369,9.545407061635,7.457178316817,9.199677471586,9.495121292043,11.927174600488,12.249645198791,12.903960724688,13.035947094107
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,2.473702321192,2.392538937471,2.465701531542,2.389716642625,2.354349061354,2.286855132655,2.427808996098,2.325395132197,2.285464671966,2.408619790882,2.392513551838,2.275723680299,2.240440576516,2.194021660211,2.123424614398,2.254661518085
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",8.39707186353,7.553283446108,7.151759102904,7.294851792853,7.286048421605,6.786824560759,7.644019657798,7.562137593046,8.033731675037,8.830967012393,8.271716862227,7.854473031424,7.620178933376,7.394719749239,7.089238087716,7.315275493454
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Total<C1>,73.441148450818,83.838224770136,87.109968603978,88.939454744326,88.466200835823,94.852166547865,89.781702550479,94.363149442852,97.179030511594,97.271726020031,100,105.443063117084,110.862174088433,115.497128999371,117.34562747505,116.200424252418
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias<C1>,80.54045009621,92.170130884973,90.420407996161,89.91233903203,97.768298174944,105.021084353434,93.75632066526,96.550420250337,107.86227821887,106.159090175121,100,91.334258266356,91.292923626656,104.10373761264,106.539518890731,100.825879069924
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",80.54045009621,92.170130884973,90.420407996161,89.91233903203,97.768298174944,105.021084353434,93.75632066526,96.550420250337,107.86227821887,106.159090175121,100,91.334258266356,91.292923626656,104.10373761264,106.539518890731,100.825879069924
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,60.859531972994,97.917610220995,104.562798433433,99.974614847019,97.706527878036,108.900330937683,96.108345884248,95.337284920659,95.259842634844,98.080187263225,100,117.04728409728,115.756463788359,117.930731106651,109.052290471109,102.273818334424
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,62.896790623239,120.862306587841,122.786451583707,109.427446527529,111.836063010915,113.426722453295,103.063080853585,92.546889977743,93.214025647039,99.761055502759,100,117.345115995869,117.328248357462,120.99477926021,110.136545589935,91.295146645603
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,62.896790623239,120.862306587841,122.786451583707,109.427446527529,111.836063010915,113.426722453295,103.063080853585,92.546889977743,93.214025647039,99.761055502759,100,117.345115995869,117.328248357462,120.99477926021,110.136545589935,91.295146645603
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",62.973166406482,82.315921406977,63.677551184036,59.762520692924,119.100040560489,169.043916162412,104.999846719081,147.360325710162,104.571485504341,89.871491635578,100,181.014271632654,208.023843436511,201.270993590499,172.981172386796,244.159938027345
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,45.209746792219,100.22801823888,111.319550560783,106.69649406843,94.173580194287,107.898237086732,97.607251441095,88.592598814621,93.373162496731,98.374787628491,100,115.287088876328,108.617140238875,112.079210985633,100.772243910351,81.797879396522
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,93.609369180242,92.679322333993,98.186904050251,95.33137761894,96.028978052455,92.342728644715,88.772484780585,95.131284598584,97.017898321542,99.512661790905,100,101.892847584353,103.592985269107,105.306409088622,107.826282133771,106.91929012687
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,97.493393763008,94.756396131119,101.212015155648,96.461129517439,95.174457121946,91.880186046754,89.736470697115,98.891123283511,95.223370485983,97.96841715246,100,105.937580551447,112.99407467223,113.123478382151,112.123736146781,109.979988209957
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,58.755073497027,61.650999666822,72.147874911321,72.184884956779,80.757149927606,79.55990572548,81.734619512997,78.007066193477,91.392571090495,95.040829728297,100,96.439211659659,90.795399501903,91.708782809054,99.600801386163,102.014981596074
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",99.215885372596,100.332825633215,95.120437750324,93.382975122694,96.226095786089,91.222429063011,95.080949963333,106.301122581373,100.975912449935,96.412252496192,100,106.244711457099,119.168500028206,114.819202346703,100.958989112653,116.759745021718
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",122.169443562126,117.618607605902,117.208570356039,112.318443013485,105.728971153013,105.050388380353,107.091911870867,108.977505702983,103.6051514539,98.198146169617,100,103.788513181831,115.797984464786,111.427622650227,118.152811065231,122.962085992319
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,36.337483660296,34.24600150401,39.538299257584,38.183176287115,43.897909022545,43.577423701782,42.207159692536,54.838318940935,68.46828204727,84.736823511005,100,82.594366524173,74.99154625335,75.938365878155,62.897893881506,67.457365358313
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,92.124659135177,92.785352551617,93.003506038177,102.017919750682,101.734320218153,104.515777171796,112.137125048695,120.981690689521,112.690299961044,106.550837553564,100,90.234514998052,79.216205687573,73.366575769381,69.31515387612,65.992987923646
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,93.971541325489,99.578044664491,110.476653249371,110.19640031256,108.280857043423,97.031997951291,82.974305769875,94.797722780729,101.507508651201,98.481853819333,100,100.277626386326,99.206913080878,103.694243257973,112.778299439888,110.925793382406
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,242.032185051184,222.1544436633,180.915310619181,175.216910440851,171.972684716816,161.654006413004,134.190401069977,112.709837274302,104.955503352252,123.482055590802,100,106.0336254051,91.941305577942,82.164474699498,94.440062415336,95.129374646342
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,117.676727785614,127.001410437236,126.972073342736,125.928349788434,122.661777150917,140.860930888575,142.616643159379,190.41466854725,200.514527503526,172.252750352609,100,91.814950634697,85.449929478138,81.74442877292,92.313681241185,95.240620592384
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",72.438054450902,74.446823697359,80.687264199042,81.941470378301,90.557764861833,100.672988681554,81.462220862649,95.676557560926,98.286937901499,106.31181808912,100,89.680840216172,87.366167023555,898.419496278169,942.22494136841,600.795350260018
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",99.50495049505,98.53432884272,101.180003246226,97.047557214738,94.947248823243,90.595682519072,93.676351241682,108.404479792242,119.771141048531,116.505437428989,100,92.611589027755,101.069631553319,89.764648596007,84.078883298166,94.565817237462
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,90.736130321193,91.126479176272,92.239127093899,94.54741048102,95.933609958506,91.347779314584,95.275856769633,94.971569079453,102.348240356539,101.997848470878,100,102.010142923006,97.412017826956,125.262025510988,137.209159366836,168.341785769172
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,76.240596557847,78.991867122144,81.841283899937,85.726091157108,84.881880848666,89.821201019811,87.579684898421,93.858243471389,96.595286997892,96.108107335316,100,103.65714787971,111.542764691207,116.010620802309,120.821330051066,121.7451946366
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,62.012227831361,65.493620987782,69.984487405652,75.411570566701,79.143502575915,83.329515776755,80.382793783603,90.286138868145,96.12799903136,102.642960992581,100,108.252881189006,118.290272439353,118.381269673549,132.392066389285,132.128686191544
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,70.691157400887,71.16861545553,73.086315532928,78.890835004113,83.278530591268,89.496858816969,77.756053107606,91.681006450143,96.750185768889,93.169550591613,100,103.06445595434,107.310194528615,112.84606768213,123.193538289142,120.547562354547
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",88.956939317156,92.081649319073,95.54330947358,97.141513761265,99.508119062496,99.716829301274,88.931552056479,90.035246090715,96.914486691242,98.121718326465,100,103.501829031714,109.356586502727,112.769615359801,112.451357655021,112.805188457877
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,27.705495228694,31.316222441593,35.512668641,43.294340243501,54.067620927937,59.797301743995,66.820500164528,71.324613359658,74.508884501481,93.35916419875,100,106.558407370846,131.408687068115,171.017275419546,172.356038170451,190.538005923001
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,26.395221264151,36.631555080539,32.569756401718,35.205922255296,42.951491415773,54.379115629566,63.716005617655,69.84735671139,76.679721324937,89.665252805658,100,106.353834690884,115.289202571949,125.984450760867,133.475427980725,143.772137416252
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,74.033860531978,76.464068820049,78.307828957178,81.944524542172,85.262850302261,88.710631013675,90.092868897123,93.152603443074,96.218227597898,98.936720289482,100,101.787873203401,104.855844621699,106.790774188167,107.860960859351,109.308376672418
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",68.11961909062,82.485813383136,83.46489517809,85.336861602241,95.852787554771,101.550651096448,97.75027962771,89.675195739397,89.478558455018,88.229597438713,100,108.364844896409,101.797954869627,104.645155000975,115.891704548953,118.538804116941
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,71.810650887574,73.869822485207,78.615384615385,82.461538461539,85.727810650888,91.313609467456,89.810650887574,92.94674556213,97.692307692308,103.881656804734,100,101.502958579882,106.532544378698,116.733727810651,118.91124260355,120.508875739645
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",89.218538869453,91.505688660644,91.943615514306,91.809716648773,90.40051273468,92.616834924743,89.226907548549,91.176248464041,94.872500112263,98.398826752014,100,97.757908401746,103.744371553023,106.328048138275,112.494539947175,114.241297594311
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,108.360625755497,109.441446827887,106.527398079985,106.812715352232,108.089564469736,106.768795061305,109.799196364032,110.160666284641,106.584603106587,101.506640474721,100,107.851739715977,108.807615133141,113.899718518345,114.91674981287,113.753668735321
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,93.321443701643,97.168654392737,93.086011943407,98.548258264048,98.42968984653,101.181814962442,100.794532999138,97.340932729474,99.922812484835,102.814262049319,100,94.596841148487,91.109565612011,97.42218619701,103.339327334086,104.415984963846
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",147.715133219307,133.037232044097,124.428224994942,112.743653001868,103.392947692275,99.475057341709,102.786294740327,104.529797983779,93.380940745587,88.52377611905,100,100.595092653167,102.109229059438,108.563816790283,94.675956943142,100.98341359859
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,78.064827293371,81.127000756918,97.137954675524,104.661709074797,80.604531944139,97.870369748774,90.2436824165,106.406691343438,100.831078801753,78.84761268602,100,108.82932328808,143.730311309972,153.787875291397,164.59526682633,164.656053165547
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,75.933337662511,83.839114331015,89.774698594483,88.835482258911,87.0550207498,90.663295824105,91.106202917677,91.715931224164,92.83092290932,97.926552685616,100,100.295889849599,103.81555123803,105.915054283445,104.14762063985,109.505179080717
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",74.554123594077,76.5565221652,75.315623261007,78.435970633836,77.924454342569,77.824836644007,82.968640082503,86.268320311908,94.3830970733,103.848260044308,100,100.124280049511,102.129898492377,103.251708806933,100.5705472732,102.76441155094
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,14.157017610204,3.902448844561,2.100202961461,-0.532107949013,7.218537307703,-5.345649110531,5.102873706139,2.984089748348,0.095386327635,2.804796513436,5.443063117084,5.13937172456,4.180826281866,1.600471363829,-0.975923216974
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,14.439552764941,-1.898362161377,-0.561896341093,8.73735376867,7.418341439791,-10.726192514128,2.980171966275,11.716011115439,-1.57903956033,-5.801754861464,-8.665741733644,-0.045256446468,14.03264730394,2.339763522376,-5.362930000339
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,14.439552764941,-1.898362161377,-0.561896341093,8.73735376867,7.418341439791,-10.726192514128,2.980171966275,11.716011115439,-1.57903956033,-5.801754861464,-8.665741733644,-0.045256446468,14.03264730394,2.339763522376,-5.362930000339
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,60.891165355075,6.78650979884,-4.387969387922,-2.268662872524,11.456555977119,-11.746507052173,-0.802283044719,-0.081229799946,2.96068579411,1.957390978081,17.04728409728,-1.102819530479,1.878311799734,-7.528521660324,-6.215799876739
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,NA,92.159735640289,1.592014127636,-10.879868978924,2.201108186125,1.422313518159,-9.136860675823,-10.203644980089,0.720862332009,7.023653157638,0.239516809478,17.34511599587,-0.014374384706,3.12501972379,-8.974134038398,-17.107308789658
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,92.159735640289,1.592014127636,-10.879868978924,2.201108186125,1.422313518159,-9.136860675823,-10.203644980089,0.720862332009,7.023653157638,0.239516809478,17.34511599587,-0.014374384706,3.12501972379,-8.974134038398,-17.107308789658
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",NA,30.715868526669,-22.642485079881,-6.148211447072,99.288850569837,41.93439008659,-37.8860540487,40.343372218832,-29.036879499018,-14.057363532579,11.269990271767,81.014271632654,14.921238839482,-3.246190308984,-14.055587791881,41.148273340054
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,NA,121.695597410711,11.066299141492,-4.152960076702,-11.736949731555,14.573786898757,-9.537677281386,-9.235638227058,5.396120834104,5.35659818948,1.65206188566,15.287088876328,-5.785512239456,3.187407382614,-10.088371407907,-18.828959024381
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,-0.993540341521,5.942621911294,-2.908255901265,0.731763718241,-3.838684408082,-3.86629669334,7.163030114248,1.983168555874,2.571446622246,0.489724825288,1.892847584353,1.668554491371,1.653995987338,2.392896184532,-0.84116041929
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,-2.807367275102,6.812858327364,-4.693993722882,-1.333876559325,-3.46129746868,-2.333163919094,10.201707862231,-3.708879700975,2.882744700663,2.073712025354,5.937580551447,6.660992335346,0.114522562618,-0.883761929591,-1.911948362136
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,4.92881039446,17.026285544804,0.051297485205,11.875429289608,-1.482524090064,2.733429316797,-4.560556275578,17.159349210517,3.991854692642,5.217936634055,-3.560788340341,-5.852196487953,1.005979721618,8.605521014864,2.423856210304
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,1.125767568797,-5.195097267514,-1.826592337801,3.044581370062,-5.199906202368,4.229794075815,11.800652625334,-5.009552112078,-4.519553072626,3.721256801825,6.244711457099,12.164171179781,-3.649704142012,-12.071337329272,15.650667709672
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,-3.725019795077,-0.348615970048,-4.172158509996,-5.866776358074,-0.641813464427,1.943375481034,1.760724782269,-4.9297827239,-5.218857564905,1.834916340753,3.788513181831,11.571098684028,-3.774125978754,6.035476890784,4.070385531863
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,-5.75571543654,15.453768385062,-3.427367883584,14.966624809993,-0.730069672791,-3.14443556513,29.926579614483,24.854815701072,23.760697621277,18.012448256351,-17.405633475827,-9.205010693553,1.262568478861,-17.172442211323,7.249005007061
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,0.71717325485,0.235116298598,9.692552567647,-0.277989919047,2.734039946085,7.292054925231,7.887276971819,-6.853426069037,-5.44808418258,-6.148086400796,-9.765485001948,-12.210748083166,-7.384385388595,-5.522162988765,-4.792842209383
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,5.966171523763,10.944790713255,-0.253676164664,-1.738299312594,-10.388594437909,-14.487687029255,14.249491937475,7.078003219541,-2.980720216733,1.541549150214,0.277626386326,-1.067748952616,4.52320310928,8.760424780106,-1.642608610595
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,NA,-8.212850445357,-18.563271732985,-3.149761155552,-1.851548298547,-6.000184459993,-16.989127552373,-16.007526338992,-6.879908719217,17.651815909425,-19.016573281399,6.0336254051,-13.290425346977,-10.633774250852,14.940261908489,0.729893874883
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,NA,7.923981935162,-0.023099817867,-0.822010326227,-2.593993046844,14.836858033833,1.246415354299,33.515040270899,5.304139136618,-14.094628206138,-41.945774569465,-8.185049365303,-6.932445220042,-4.336458470883,12.929630345361,3.170645251977
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",NA,2.773085585586,8.382413368032,1.554404145078,10.515181682429,11.169913298052,-19.082345791553,17.448992364501,2.728338484493,8.164747380434,-5.937080375983,-10.319159783828,-2.581011938601,928.338001867414,4.875834203478,-36.236526557292
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",NA,-0.975450615774,2.685028085723,-4.084251728508,-2.164205315181,-4.583141015779,3.40045864985,15.722355061164,10.485416541894,-2.72661977748,-14.167096225916,-7.388410972245,9.132812226156,-11.185341020411,-6.334080717489,12.472732186637
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,NA,0.430202228922,1.22099298435,2.502499166944,1.466142193037,-4.78021273869,4.300134589502,-0.319375443577,7.767241658306,-0.342352623202,-1.958716287479,2.010142923006,-4.507517550996,28.589909443726,9.537714089415,22.689903900002
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,3.608668725736,3.607228037016,4.74675747013,-0.984776393099,5.819051276623,-2.495531228642,7.168966844594,2.916146121291,-0.504351379572,4.049494649921,3.65714787971,7.607402839839,4.005509567089,4.146783471622,0.764653546806
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,NA,5.614043033398,6.856952402598,7.754694450489,4.94875253382,5.289143220348,-3.536228388805,12.320230012411,6.470384309762,6.777382268298,-2.574907199698,8.252881189006,9.272170070765,0.076927064516,11.835315463648,-0.198939562562
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,NA,0.675414114294,2.69458674322,7.942005871905,5.561730442994,7.46690435284,-13.118679096184,17.908513596063,5.529148855388,-3.70090780583,7.331203558475,3.06445595434,4.119498361449,5.15875791469,9.169544689993,-2.147820390048
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",NA,3.512609613037,3.759337696604,1.672753745386,2.43624503016,0.209741919296,-10.815904717758,1.241060128509,7.640608427499,1.245666851715,1.914236425504,3.501829031714,5.656670539822,3.121008954489,-0.282219375994,0.314652317442
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,NA,13.032530850268,13.400231165283,21.912381976039,24.883808423557,10.59724973602,11.745008914618,6.740615805089,4.464477256632,25.299371777461,7.113212568091,6.558407370846,23.320806222999,30.141529631828,0.782823108145,10.549075010978
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,NA,38.781011585194,-11.088250744178,8.093907185132,22.000756305458,26.605884538847,17.169992339876,9.622937022336,9.781851361647,16.93476613679,11.525922105793,6.353834690884,8.401547444938,9.276886256754,5.945953786056,7.714310859534
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,NA,3.282563236077,2.411276519261,4.644102171422,4.04947832528,4.043708014911,1.558142319193,3.39620059102,3.290969915508,2.825340644337,1.074706850406,1.787873203401,3.014083428354,1.845323523404,1.002134013279,1.341927423541
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",NA,21.089657406048,1.186969922216,2.242818876316,12.322841214322,5.944390024569,-3.742340819783,-8.260931752899,-0.219277229068,-1.395821566497,13.34065087338,8.364844896409,-6.059981937002,2.796912899669,10.747319881053,2.284114793453
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,NA,2.867501647989,6.424223005447,4.892367906067,3.960964408726,6.515737161789,-1.645930533955,3.491896165503,5.10567863509,6.33555420957,-3.73661426293,1.502958579882,4.955112510202,9.575649855588,1.865369018654,1.343550955414
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",NA,2.563536480392,0.478578829439,-0.145631499028,-1.534918051739,2.451669933076,-3.660163272637,2.184700746725,4.053963296899,3.716911260458,1.627227987201,-2.242091598254,6.123763539084,2.490425790407,5.79949685607,1.552748824926
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,NA,0.997429707381,-2.662655540806,0.267834639153,1.195409285583,-1.221921297315,2.838283696081,0.329209987486,-3.246225080751,-4.764255327561,-1.484277745451,7.851739715977,0.886286507461,4.679914525259,0.892918180795,-1.012107529531
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,NA,4.122536620194,-4.20160439068,5.8679561049,-0.120315081775,2.796031482171,-0.382758466477,-3.426376577085,2.652409097554,2.893683126586,-2.737229245461,-5.403158851513,-3.686460873469,6.928603536407,6.07371007371,1.041866303502
