Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017<R>,2018<P>
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,0.354733077412,4.297615826651,1.83612031459,1.854163011201,0.08263794086,-5.006175764477,4.266928081309,2.295803474553,3.424436525016,-2.596824364652,0.18244835378,0.867818904136,0.825627348136,4.383992111545,0.553484519471
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,NA,0.361742799876,0.025211627849,0.203785426392,-0.060367654974,0.082708569193,-0.115730987529,0.205378593373,0.57472528333,0.478500369545,0.089868481891,-0.573700434988,-0.131798408257,-0.02265541268,-0.195688416962,-0.176847516482
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,0.359882263133,-0.094408598454,0.122608918123,-0.171225983385,0.127798427131,0.169666054872,0.198339873785,0.504850927672,0.476406535047,0.185998384689,-0.591651099779,-0.133086774227,-0.059143873988,-0.157524459267,-0.191793902274
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,0.001860536742,0.119620226303,0.081176508269,0.110858328412,-0.045089857938,-0.285397042402,0.007038719588,0.069874355658,0.002093834498,-0.096129902799,0.01795066479,0.00128836597,0.036488461308,-0.038163957695,0.014946385792
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",NA,0.137870167563,0.053279322006,0.207613262121,0.136299885446,0.105193066929,-0.104567574293,0.543246611629,0.067779957029,0.050476816181,0.033498907069,0.235291020459,-0.133568171075,0.073116139195,0.077568803618,0.078134283493
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,NA,0.543441161162,1.143938195858,0.756376369755,-0.057549014443,0.133478748413,-0.403614758966,0.337843282871,0.115271078974,0.694903738989,-0.310044679236,0.598102438903,0.670699864388,0.517441328234,-0.963606211037,0.415193672366
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,-0.688321051189,3.075186680937,0.668345256322,1.835779795172,-0.238742443675,-4.382262443689,3.180459593436,1.53802715522,2.200555600302,-2.410147074375,-0.077244670594,0.46248561908,0.257725293387,5.465717935926,0.237004080094
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,0.313443862148,0.349644303462,0.428208936231,0.104816755237,0.151082806843,-0.225963536121,-0.135628275861,-0.027253779748,0.094606861229,-0.40013749183,-0.062836378169,0.129892656552,0.379379820989,0.372059623314,0.132661518549
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,0.079203650265,0.031824950023,-0.031040968553,-0.01408202201,0.049615008819,-0.009733042943,-0.089171524488,-0.00120157158,-0.001505006887,-0.015375618737,-0.060802701308,0.013132940871,-0.005914202024,-0.014886680941,-0.00124740513
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,0.14475511333,-0.103525197584,-0.087068666146,-0.083762483187,-0.116552206762,0.012354962014,0.0357944135,0.032931615065,0.011025163585,-0.123235766353,-0.010356923096,0.073141232264,-0.045340114601,0.002996718851,0.022852577766
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,0.140130798006,-0.046551441838,-0.0954270806,-0.065399615931,0.055497340015,0.041967763825,0.001410610448,-0.252921987173,-0.020745582479,-0.025138582485,-0.003875733601,0.023983251998,0.055073040349,0.013677795805,0.024585765975
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,-0.004986521364,0.011515911626,0.016311157727,0.009997956111,-0.005233795648,-0.008196908835,0.000204587061,-0.002759337745,0.008475874478,-0.005864836273,0.006974009485,-0.011423257296,0.011309168846,0.015560373136,0.00545446027
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,0.023234987018,-0.03424742048,0.004500451159,-0.005696985705,0.014842039775,0.035008462203,0.006020176547,0.022122577579,0.030051896448,0.008259795434,0.010601118386,0.029070724075,-0.002383736329,0.041808693945,0.015505896201
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,0.10090241892,-0.034295953652,0.006990529533,0.042490027698,0.023287385173,0.001276415709,0.024573795681,0.02499937017,0.148826837301,0.030969082426,0.071985613046,0.09491032578,-0.018186022924,0.020535859401,-0.006199055224
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,NA,-0.004886497938,0.016113013093,0.067277190662,0.061126597136,-0.00975937588,-0.022769925678,0.032123867336,-0.007986929489,-0.071396513262,-0.022424486194,0.033129481943,-0.008930827023,0.07100694315,0.008355699788,-0.024915580845
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,NA,0.110176560592,0.468676711754,0.067382987464,-0.045898111818,-0.092300283285,-0.274770337876,0.177515453859,-0.064699959044,0.054632256746,-0.232082892758,0.05281223856,0.091051140431,0.025578033954,0.094488132883,0.031561427095
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",NA,-1.5854336775,2.395614367172,0.250663919307,1.800749046398,-0.311817436999,-3.89717948186,3.105760580764,1.794250006554,1.94381865436,-1.542568492465,-0.067325103573,0.022778615511,-0.278299872388,4.847414413292,0.008851366131
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",NA,0.003132551816,-0.002129054173,0.011072931518,0.010634358408,-0.008496867586,-0.01685248292,0.009276693981,0.021185279401,-0.009060040114,-0.072328338932,-0.021857596843,0.005568868925,0.009159561065,0.020127593975,0.011871632606
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,NA,-0.007994296482,0.022546491533,0.029473868019,0.020804272835,0.011092941859,-0.017404331209,0.012579214607,-0.000638128771,0.011825198896,-0.010219446207,-0.025692695423,-0.000690053009,0.056342673299,0.043579712477,0.0160214767
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,2.067092440119,1.133588558527,2.411059372712,2.061858468722,0.603952539288,-2.475559651089,4.149557986996,2.926298105845,2.362727237392,1.638458422454,0.81609603623,1.632074545805,1.719387957132,1.789637098866,1.723287292494
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,NA,0.209247742561,0.182636731501,0.456274515694,0.238667855879,0.148089153016,-0.622544361742,0.731548311457,0.595782043299,0.441299234319,0.288624149241,0.305524127876,0.37497095264,-0.303264686046,0.406890016061,0.174529958302
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,NA,0.414338450951,0.325666699259,0.639245297088,0.558062649906,-0.561998665223,-1.953887527148,1.789857297543,0.520906919929,0.069430173623,-0.014540292081,-0.360476156549,0.422045613664,0.582187974351,0.233395833382,0.394467779021
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",NA,0.363439409338,0.157657175977,0.308517487536,0.19154814682,-0.372254896187,-0.489250397282,0.540690313639,0.264091049294,0.302465034667,0.22530051339,0.136420045248,0.341562698012,0.11655838518,0.091258713587,0.084151829862
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,NA,0.059305555848,0.072482444622,0.110867107927,0.122732396705,0.092555962145,0.089763199106,0.058810573455,0.064620379131,0.31672945954,0.098277640369,0.115191809767,0.124758646903,0.496887696602,0.148292019422,0.224228478905
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,NA,0.199637663627,-0.032008735537,0.120933685317,0.097284354897,0.345222491938,-0.079123487337,0.322709157305,0.154559511987,0.290254716163,0.239756872216,0.406985922671,0.301163699063,0.399761424679,0.087585590415,0.140891225367
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,NA,0.500576576952,0.442053187414,0.517116551647,0.459483352739,0.443477237482,0.273443812295,0.574403024896,0.467280910115,0.395678168306,0.116975680747,0.2800284449,0.35739062203,0.19009328636,0.119992065403,0.224050886283
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",NA,0.082345547704,-0.026552079568,-0.002141626213,0.100889218364,0.085807414155,-0.131562721702,-0.061389295112,0.034911963338,0.126482805755,-0.093691832465,0.050947842187,-0.01651606975,0.115374580825,0.188326982709,0.02960961096
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,NA,-0.002661481897,-0.001688560206,0.001187353072,0.000368290437,-0.001105794971,0.00011280052,0.002874390415,0.002219300793,0.003688229673,-0.001863890558,-0.000591037338,0.002206529372,0.00405507677,0.002728579956,-0.000234803668
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",NA,0.133671962134,0.176658282344,0.017791378768,0.170555591929,0.173929247953,-0.073237176669,-0.030551205441,0.231452645781,-0.041463801197,-0.020348473406,-0.142282465448,-0.031617702485,0.078243609982,0.16245185049,0.076117423847
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,NA,0.118351960095,0.047643807749,-0.034294512149,0.065309276322,0.01796213764,0.238841133435,0.090970272423,0.105780429572,0.202440959421,0.170938660207,-0.026756716697,-0.141205482478,-0.221618519076,0.239166876721,0.102468218702
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,NA,-0.008969777462,0.161862316648,0.26009921909,0.021049576179,0.09103627226,0.142842133961,0.098462551122,0.120754432899,-0.012623207262,0.121817294325,-0.046421563091,-0.175137856971,0.17666898947,-0.034052735707,0.055605731384
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",NA,-0.002343478128,-0.007034107238,0.022158241029,0.005326011913,0.000738699378,0.002586735545,0.001190534875,0.00095070335,0.014423337386,0.015115425643,-0.004213524246,0.010732822831,-0.000626752666,-0.008024458751,0.005508265896
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,NA,-0.034854122326,-0.343032705817,-0.027348823645,-0.025855240888,0.060123388514,-0.054631274708,0.009061704188,0.047855402191,0.12995678731,0.226340141222,0.196363441049,0.167626616612,0.008743950453,0.096739740211,0.142620497343
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,NA,-0.027792872643,0.100751662305,0.069728033136,0.076803202695,0.094462927147,0.102319666774,-0.070219365136,0.09582506752,0.050379117417,0.085503189542,-0.062176588688,0.052059903025,0.029474429777,0.071992310145,-0.040596004791
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",NA,0.062799303366,-0.123507560925,-0.049074535585,-0.020366215175,-0.01409303596,0.078767813865,0.091139721367,0.219307346647,0.073586222272,0.180253344064,-0.032447545412,-0.157966446663,0.046848510472,-0.017106285178,0.109868195081
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Total<C1>,244703.25699999998,265601.902,296863.073,324953.26,355837.97200000007,385126.95700000005,373642.294,416421.45399999997,462331.627,515088.62299999996,519256.5349999999,538526.014,580124.5729999999,625916.235,717917.081,763036.371
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades primarias<C1>,10991.582,11953.164,12276.749,13452.524,15338.594,16563.911,16926.339,18098.346,18529.26,21754.042,22182.283,22233.548,24686.478,25994.919,27003.785,28813.72
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",10991.582,11953.164,12276.749,13452.524,15338.594,16563.911,16926.339,18098.346,18529.26,21754.042,22182.283,22233.548,24686.478,25994.919,27003.785,28813.72
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,81998.196,87240.76000000001,102336.67300000001,112522.435,123446.484,132440.771,121783.757,140895.74399999998,158374.84,184817.762,172755.59100000001,179397.55800000002,195908.26400000002,218874.53199999998,282345.145,301408.114
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,2516.382,3321.6369999999997,3528.929,4369.626,4806.368,5313.034,4057.0689999999995,5245.108,9433.769,12204.771,11774.485,9060.052,5855.005,6011.635,6601.142,6303.428
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,324.152,1017.091,1012.889,1446.041,1146.094,1974.338,2008.271,3147.646,7033.987,9645.664,9581.697,6699.72,3347.86,3124.331,3989.234,3460.382
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,2192.23,2304.546,2516.04,2923.585,3660.274,3338.696,2048.798,2097.462,2399.782,2559.107,2192.788,2360.332,2507.145,2887.304,2611.908,2843.046
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",3528.124,4043.298,4176.481,4861.167,5681.197,6892.826,6395.603,8416.08,8118.081,8228.988,9052.856,10416.62,8908.234,9584.145,15240.197,15663.128
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,12200.08,14702.32,18383.181,21736.83,22508.305,25037.084,23903.434,26165.457,28603.82,33406.821,31820.935,36151.263,41689.439,47504.519,45252.64,51918.73
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,63753.61,65173.505000000005,76248.08200000001,81554.81199999999,90450.614,95197.827,87427.651,101069.09899999999,112219.17,130977.182,120107.315,123769.623,139455.586,155774.23299999998,215251.166,227522.82799999998
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,11254.297,12740.418,14123.646,15772.586,17564.703,19940.95,20423.585,21009.511,22060.846,24241.997,23290.295,23572.407,25458.513,28340.301,32765.365,34761.462
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,1645.635,1903.267,2096.417,2040.699,2035.218,2287.2,2087.454,1822.598,1842.246,1923.215,1815.843,1505.965,1559.112,1658.88,1798.616,1778.657
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",5388.718,5971.546,5749.5380000000005,5530.076,5390.901,5250.741,5767.017,6148.634999999999,6511.495000000001,6797.211,6100.794,6262.141,7148.807,7452.365,7922.044,8721.735
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",4147.115,4624.941999999999,4541.985000000001,4474.144,4363.960999999999,4854.896000000001,5087.584,5241.578,4506.846,4861.079,4742.401,4921.209000000001,5716.3910000000005,6436.404,7157.737999999999,7662.052
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,230.082,229.52,274.68,326.545,381.555,375.662,364.261,376.747,386.426,449.479,436.232,482.749,457.739,578.984,819.945,908.319
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,746.8430000000001,861.977,821.053,882.312,907.161,987.808,1271.653,1296.4450000000002,1406.6270000000002,1581.3419999999999,1675.0480000000002,1750.835,2142.448,2269.24,2770.954,3059.232
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,3401.0969999999998,3761.2219999999998,3988.066,4394.906,4792.909,5513.208,5716.396000000001,6110.826000000001,6308.753000000001,7343.643,7155.545,7790.151,9086.987000000001,9625.722,10535.223,11113.368
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,1895.789,1940.686,1888.077,2206.6,2567.351,2637.401,2635.181,2663.375,2607.106,2343.78,2391.707,2580.279,2794.525,3532.982,4281.656,4186.484
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,3223.8559999999998,4255.8,5724.398,6681.445,6803.781000000001,7939.351,6701.299999999999,7611.46,7793.883,8446.946,7925.084,8175.808999999999,9028.1,10057.813,11905.555,13842.171999999999
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",30298.819,27600.141,35644.242000000006,37642.481,43868.303,43558.051999999996,35553.459,46799.91099999999,56641.312,70706.82,62618.472,64987.54,74120.921,83315.37700000001,131816.336,137495.65999999997
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",1117.565,884.552,911.526,1007.09,1098.508,1097.689,1036.25,1095.441,1253.968,1290.039,1013.788,903.959,1000.787,1125.895,1584.247,1759.903
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,403.794,399.434,484.454,595.928,676.263,754.869,783.511,892.572,899.662,991.631,942.106,836.579,941.256,1380.27,1893.487,2233.784
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,151713.479,166407.978,182249.65099999998,198978.301,217052.89400000006,236122.27500000002,234932.19799999997,257427.364,285427.527,308516.81899999996,324318.6609999999,336894.90799999994,359529.8309999999,381046.784,408568.15099999995,432814.53700000007
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,15075.34,16727.469,18032.05,20535.278,22554.202,25363.638,24889.143,27776.389,32563.144,36752.259,38030.07,40714.347,47069.234,50838.833,56811.942,60992.507
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,25197.808,28736.22,32005.791,34625.506,38684.322,40247.69,33480.274,42362.349,47463.408,51182.084,52270.123,52251.932,58358.405,63684.186,70604.696,74201.068
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",18299.154,19565.046,21937.48,24093.106,25296.618,27240.742,26294.603,28640.62,33337.63,36113.62,37948.483,37896.46,39963.008,41156.55,42404.891,44344.568
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,1608.937,1932.804,2397.371,3132.438,3857.594,4386.615,4854.793,5370.785,5292.518,5895.146,6293.539,6510.366,5904.447,5677.628,5718.943,6334.264
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,4390.333,4903.823,6689.62,7106.222,8336.676,9292.268,8493.64,9155.192,9933.346,10672.851,11986.561,13730.114,13916.723,16768.788,18480.123,20226.716
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,42263.066,45566.886,48837.991,52940.24,56856.249,61411.55,63935.341,67537.926,71534.336,75014.111,78120.406,81684.612,85208.893,88059.224,90136.454,93472.311
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",3581.978,4547.529,4526.298,4672.241,5138.361,5682.507,5163.841,4899.678,5065.304,5601.919,5260.462,5584.072,6482.156,7531.703,8964.477,9635.999
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,127.505,147.468,157.18,165.654,166.625,196.444,189.375,194.294,214.381,237.773,227.661,231.667,256.278,289.854,339.024,368.308
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",4991.2,5575.164,6473.042,6852.551,7776.663,8939.877,9264.107,9290.771,10752.242,11166.541,11155.59,10774.087,10952.072,11756.044,13092.675,13913.199
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,12560.295,13785.032,15134.093,16570.758,18050.461,19725.587,21683.203,23240.905,25166.066,28411.139,30577.942,32358.586,33908.079,33812.453,36635.384,39166.826
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,4767.618,5092.42,5816.494,6543.475,6899.026,8010.21,8963.936,9883.4,11517.181,12036.056,13305.272,13794.539,14092.85,15815.115,16664.418,17729.913
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",696.216,736.504,749.548,863.045,940.315,1000.995,1091.792,1155.207,1231.64,1375.968,1386.937,1553.516,1686.456,1694.998,1630.403,1715.762
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,5088.504,5187.827,4550.336,4623.909,4758.154,5165.664,5151.521,5418.593,6029.624,6837.705,8389.824,9732.038,11168.502,11778.469,13041.104,14673.063
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,5472.325,5688.961,6297.876,6902.322,7499.433,8250.022,9004.028,9056.461,9795.652,10432.713,11213.192,11184.501,11937.512,12611.542,13768.452,13915.248
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",7593.2,8214.825,8644.481,9351.556,10238.195,11208.466,12472.601,13444.794,15531.055,16786.934,18152.599,18894.071,18625.216,19571.397,20275.165,22124.785
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Total<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,101,101
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,4.491800450372,4.500406024954,4.135492122996,4.139833525597,4.310555704269,4.300896288597,4.530091820922,4.346160800831,4.007785519722,4.223359054855,4.271931406699,4.128593126794,4.255375336428,4.153098696985,3.761407231374,3.776192209847
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",4.491800450372,4.500406024954,4.135492122996,4.139833525597,4.310555704269,4.300896288597,4.530091820922,4.346160800831,4.007785519722,4.223359054855,4.271931406699,4.128593126794,4.255375336428,4.153098696985,3.761407231374,3.776192209847
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,33.509237680478,32.846436468667,34.472685324523,34.62726762612,34.691768083705,34.38886024278,32.593675543594,33.834890745086,34.255679419483,35.88076958943,33.269796209691,33.312700470585,33.770033733772,34.968661900901,39.328378230912,39.501146400792
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,1.028340215349,1.250607384581,1.188739631487,1.344693695333,1.350718129655,1.379553911621,1.085816318214,1.25956718839,2.040476672819,2.369450703243,2.267566069246,1.682379637096,1.009266849312,0.960453598076,0.919485296381,0.826097973775
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,0.132467382729,0.382938146279,0.341197370816,0.444999690109,0.322083108095,0.512646015584,0.537484924017,0.7558798831719999,1.52141592511,1.872622218643,1.845272298788,1.244084747223,0.577093292685,0.499161201658,0.555667793061,0.453501580202
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,0.89587283262,0.867669238302,0.84754226067,0.899694005224,1.02863502156,0.866907896037,0.548331394197,0.503687305217,0.519060747709,0.4968284846,0.422293770458,0.438294889873,0.432173556627,0.461292396418,0.36381750332,0.372596393573
